VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,2,1,0.903055,0,4,4,4,1,Practice/Gargle_B.wav,2,SIMILAR,,,,,,,,,,,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,3,NEW,space,5.83405,3,1,3.041565,0,0,0,0,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Chime_B.wav,3,NEW,,,3,1,5.01969,0,1,1,1,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,3,NEW,,,3,1,0.257265,0,2,2,2,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,NEW,,,2,0,0.38604,0,3,3,3,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,3,NEW,,,3,1,0.400845,0,4,4,4,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,NEW,,,3,1,0.30179,0,5,5,5,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Pour.wav,3,NEW,,,3,1,0.304295,0,6,6,6,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,3,NEW,,,3,1,0.45944,0,7,7,7,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,1,1,0.67688,0,8,8,8,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Baby_B.wav,3,NEW,,,3,1,0.43762,0,9,9,9,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.37082,0,10,10,10,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,1,1,0.652145,0,11,11,11,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,OLD,,,1,1,0.53781,0,12,12,12,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,2,SIMILAR,,,1,0,0.26904,0,13,13,13,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,1,1,0.38725,0,14,14,14,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,,,2,0,0.43749,0,15,15,15,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,3,NEW,,,2,0,0.377495,0,16,16,16,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,1,1,0.276855,0,17,17,17,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_C.wav,2,SIMILAR,,,2,1,0.34009,0,18,18,18,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,3,NEW,,,3,1,5.993315,0,19,19,19,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,1,1,0.43902,0,20,20,20,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,1,OLD,,,1,1,0.357375,0,21,21,21,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,1,1,0.444635,0,22,22,22,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_A.wav,2,SIMILAR,,,2,1,0.62256,0,23,23,23,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,OLD,,,2,0,0.318,0,24,24,24,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,NEW,,,3,1,0.34558,0,25,25,25,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,2,0,0.972245,0,26,26,26,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.06025,0,27,27,27,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_C.wav,2,SIMILAR,,,2,1,0.29583,0,28,28,28,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,,,3,1,2.55375,0,29,29,29,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,OLD,,,1,1,0.270985,0,30,30,30,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_C.wav,3,NEW,,,3,1,0.31037,0,31,31,31,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,1,1,0.82722,0,32,32,32,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,OLD,,,2,0,0.356635,0,33,33,33,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,1,1,0.229495,0,34,34,34,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,2,SIMILAR,,,2,1,0.324715,0,35,35,35,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,1,OLD,,,1,1,0.31177,0,36,36,36,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,3,1,0.543395,0,37,37,37,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_D.wav,2,SIMILAR,,,1,0,0.55241,0,38,38,38,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.32749,0,39,39,39,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,1,1,0.335165,0,40,40,40,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,3,1,0.304005,0,41,41,41,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_D.wav,2,SIMILAR,,,2,1,0.310155,0,42,42,42,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_D.wav,2,SIMILAR,,,2,1,0.435035,0,43,43,43,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_D.wav,2,SIMILAR,,,2,1,0.68971,0,44,44,44,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,OLD,,,1,1,0.260415,0,45,45,45,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.435295,0,46,46,46,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,2,0,0.95115,0,47,47,47,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,3,NEW,,,3,1,0.251165,0,48,48,48,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.360035,0,49,49,49,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,3,1,0.290475,0,50,50,50,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,3,1,0.23499,0,51,51,51,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,OLD,,,2,0,0.23439,0,52,52,52,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,1,0,0.22191,0,53,53,53,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.262395,0,54,54,54,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,3,1,0.218805,0,55,55,55,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.27131,0,56,56,56,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_B.wav,3,NEW,,,3,1,0.270365,0,57,57,57,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,1,1,0.24026,0,58,58,58,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bird.wav,2,SIMILAR,,,2,1,1.05335,0,59,59,59,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_C.wav,2,SIMILAR,,,2,1,0.294,0,60,60,60,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,,,3,1,0.402175,0,61,61,61,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,3,1,0.38576,0,62,62,62,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,1,1,0.289345,0,63,63,63,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_B.wav,2,SIMILAR,,,2,1,0.29472,0,64,64,64,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.356385,0,65,65,65,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.369115,0,66,66,66,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,2,0,0.96776,0,67,67,67,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.29479,0,68,68,68,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,2,0,0.25661,0,69,69,69,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.273655,0,70,70,70,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_C.wav,2,SIMILAR,,,2,1,0.27171,0,71,71,71,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,1.240555,0,72,72,72,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.685095,0,73,73,73,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,1,1,0.220465,0,74,74,74,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,1,1,0.075275,0,75,75,75,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_C.wav,2,SIMILAR,,,2,1,0.304965,0,76,76,76,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,0.37221,0,77,77,77,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,2,SIMILAR,,,2,1,0.30696,0,78,78,78,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,2,0,0.791965,0,79,79,79,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,2,1,5.58552,0,80,80,80,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,1,1,0.326635,0,81,81,81,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.26792,0,82,82,82,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.53552,0,83,83,83,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.91888,0,84,84,84,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,3,1,0.354235,0,85,85,85,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,,,3,1,0.285095,0,86,86,86,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,3,1,0.457725,0,87,87,87,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,2,1,0.224135,0,88,88,88,1,,
