WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,7.86901,space,5.86738,sip,0,0,0,97,1,Test/Foils/Slurp.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,tear off a sheet of paper,0,1,1,95,1,Test/Foils/PaperRip.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Thunder,0,2,2,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,3,3,51,1,Initial/Repeat/MetalBang.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Chainsaw,0,4,4,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Frog,0,5,5,5,1,Initial/Doubled/Cricket_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Truck horn,0,6,6,60,1,Test/Foils/Airhorn.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,bagpipes,0,7,7,70,1,Test/Foils/Harmonica.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Starting a car,0,8,8,81,1,Initial/Doubled/CarStart_A.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Wind,0,9,9,79,1,Test/Foils/Wind_B.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Hammer,0,10,10,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Sea wolf,0,11,11,55,1,Initial/Repeat/Sealion.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Donkey,0,12,12,68,1,Test/Foils/Donkey.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Hearth,0,13,13,71,1,Test/Foils/Heartbeat.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Train,0,14,14,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Guitar,0,15,15,91,1,Initial/Doubled/Guitar_A.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Trumpet,0,16,16,58,1,Initial/Repeat/Trumpet_B.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,17,17,17,1,Initial/Doubled/Windchime_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Seagull,0,18,18,73,1,Test/Foils/Kettle.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Fireworks,0,19,19,28,1,Initial/NoRepeat/Fireworks.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,sneeze,0,20,20,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Keyboard,0,21,21,77,1,Test/Foils/Typing.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,22,22,41,1,Initial/Repeat/Bat.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,23,23,62,1,Test/Foils/Bird.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Crows,0,24,24,87,1,Initial/Repeat/Crow_B.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,printer,0,25,25,54,1,Initial/Repeat/Printer.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,26,26,19,1,Initial/Doubled/Turkey_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,bowling,0,27,27,63,1,Test/Foils/Bowlingpins.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,blinds,0,28,28,67,1,Test/Foils/Curtain.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Spiral notebook,0,29,29,78,1,Test/Foils/Cards.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Plate,0,30,30,47,1,Initial/Repeat/Cup.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Dog,0,31,31,90,1,Initial/Doubled/Geese_A.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Baby,0,32,32,20,1,Initial/NoRepeat/Baby_B.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Ice,0,33,33,57,1,Initial/Repeat/Stir.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Bubbles,0,34,34,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Car,0,35,35,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Chips,0,36,36,83,1,Initial/Doubled/Chomp_A.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Bongos,0,37,37,46,1,Initial/Repeat/Drum_B.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Elephant,0,38,38,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Hockey board,0,39,39,53,1,Initial/Repeat/Pingpong.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Whistle,0,40,40,50,1,Initial/Repeat/ManWhistle.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,41,41,64,1,Test/Foils/Brushing.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Noisemaker,0,42,42,74,1,Test/Foils/PartyHorn.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Claps,0,43,43,3,1,Initial/Doubled/Clap_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Stairs,0,44,44,29,1,Initial/NoRepeat/Footsteps_B.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,45,45,98,1,Initial/Doubled/Train_A.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,46,46,72,1,Test/Foils/Horse.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Laughs,0,47,47,15,1,Initial/Doubled/Laugh_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Sea,0,48,48,18,1,Initial/Doubled/Surf_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Coins,0,49,49,4,1,Initial/Doubled/Coin_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Sheep,0,50,50,30,1,Initial/NoRepeat/Goat_B.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Music box,0,51,51,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Toilet,0,52,52,23,1,Initial/NoRepeat/Toilet_B.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Call-progress tone,0,53,53,88,1,Test/Foils/DialTone.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Saxophone,0,54,54,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Ringing tone,0,55,55,52,1,Initial/Repeat/Phone_A.wav,Repeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Lion,0,56,56,12,1,Initial/Doubled/Growl_A.wav,Doubled,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,57,57,75,1,Test/Foils/Robot.wav,New,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Bee,0,58,58,32,1,Initial/NoRepeat/Mosquito_B.wav,NoRepeat,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,Rooster,0,59,59,96,1,Initial/NoRepeat/Rooster_B.wav,Extra,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,,
,,,,,,,,,,,,5ee164fd75cba8192e80c528,001,2021-01-03_23h08.46.908,GuessTheSound,2020.2.10,Win32,60,space,23.33327
