VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,2,1,2.020255,0,4,4,4,1,Practice/Gargle_B.wav,2,SIMILAR,,,,,,,,,,,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,3,NEW,space,9.859405,3,1,6.50047,0,0,0,0,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Chime_B.wav,3,NEW,,,3,1,0.67097,0,1,1,1,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,3,NEW,,,3,1,0.503985,0,2,2,2,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,NEW,,,3,1,0.335275,0,3,3,3,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,3,NEW,,,3,1,0.359985,0,4,4,4,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,NEW,,,3,1,0.823005,0,5,5,5,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Pour.wav,3,NEW,,,3,1,0.334645,0,6,6,6,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,3,NEW,,,3,1,0.29381,0,7,7,7,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,2,0,0.77614,0,8,8,8,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Baby_B.wav,3,NEW,,,3,1,0.42411,0,9,9,9,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.30859,0,10,10,10,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,1,1,1.045585,0,11,11,11,1,,
