VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,Correct2,Type,Trial,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,C,,,2,0,0.977,0,79,79,79,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,C,,,3,1,0.31,0,80,80,80,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,C,,,3,1,0.317,0,81,81,81,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_E.wav,2,SIMILAR,C,,,1,0,0.703,0,82,82,82,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_F.wav,3,NEW,C,,,3,1,0.298,0,83,83,83,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Elephant_D.wav,2,SIMILAR,C,,,2,1,0.261,0,84,84,84,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,C,,,3,1,0.578,0,85,85,85,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_A.wav,2,SIMILAR,C,,,2,1,0.262,0,86,86,86,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,C,,,3,1,0.474,0,87,87,87,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_C.wav,2,SIMILAR,C,,,2,1,0.226,0,88,88,88,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,1,OLD,C,,,1,1,0.389,0,89,89,89,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_B.wav,3,NEW,C,,,3,1,0.251,0,90,90,90,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,C,,,1,1,1.015,0,91,91,91,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,3,NEW,C,,,3,1,0.56,0,92,92,92,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Writing_C.wav,2,SIMILAR,C,,,1,0,0.877,0,93,93,93,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,C,,,3,1,0.322,0,94,94,94,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,C,,,1,1,0.354,0,95,95,95,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,C,,,3,1,0.292,0,96,96,96,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,C,,,1,1,0.31,0,97,97,97,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,C,,,1,1,0.292,0,98,98,98,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_G.wav,3,NEW,C,,,3,1,0.269,0,99,99,99,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,C,,,3,1,0.286,0,100,100,100,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_E.wav,2,SIMILAR,C,,,2,1,1.483,0,101,101,101,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,C,,,2,1,0.264,0,102,102,102,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,3,NEW,C,,,3,1,0.256,0,103,103,103,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,C,,,1,1,0.392,0,104,104,104,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_D.wav,3,NEW,C,,,3,1,0.548,0,105,105,105,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,C,,,1,1,0.571,0,106,106,106,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_F.wav,3,NEW,C,,,3,1,0.426,0,107,107,107,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,C,,,1,1,0.335,0,108,108,108,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,NEW,C,,,3,1,0.275,0,109,109,109,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_C.wav,2,SIMILAR,C,,,2,1,0.365,0,110,110,110,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,NEW,C,,,3,1,0.311,0,111,111,111,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,C,,,1,1,0.287,0,112,112,112,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,3,NEW,C,,,3,1,0.294,0,113,113,113,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,1,OLD,C,,,1,1,0.225,0,114,114,114,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,C,,,2,0,0.226,0,115,115,115,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,C,,,1,1,0.313,0,116,116,116,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,C,,,3,1,1.174,0,117,117,117,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_E.wav,2,SIMILAR,C,,,2,1,0.243,0,118,118,118,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,C,,,2,0,0.279,0,119,119,119,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_H.wav,2,SIMILAR,C,,,2,1,0.22,0,120,120,120,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,C,,,1,1,0.268,0,121,121,121,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,C,,,2,0,2.408,0,122,122,122,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,C,,,1,1,0.469,0,123,123,123,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,OLD,C,,,1,1,0.352,0,124,124,124,1,,
,,,,,,,,,,,,,2,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_E.wav,2,SIMILAR,C,,,2,1,1.24,0,125,125,125,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,C,,,2,0,0.517,0,126,126,126,1,,
,,,,,,,,,,,,,1,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,C,,,1,1,1.839,0,127,127,127,1,,
,,,,,,,,,,,,,,5bfd6d99596b05000196ff90,001,2021-03-08_16h13.40.593,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.716
