VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,Correct2,Type,Trial,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_C.wav,3,NEW,C,,,2,0,1.698355,0,19,19,19,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,C,,,3,1,1.210725,0,20,20,20,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,C,,,3,1,0.4712,0,21,21,21,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,C,,,1,1,0.418095,0,22,22,22,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,C,,,1,1,0.633945,0,23,23,23,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,C,,,3,1,0.516935,0,24,24,24,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_H.wav,2,SIMILAR,C,,,1,0,0.569425,0,25,25,25,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_A.wav,3,NEW,C,,,3,1,0.85065,0,26,26,26,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,C,,,3,1,0.057585,0,27,27,27,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_D.wav,3,NEW,C,,,3,1,0.34742,0,28,28,28,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_F.wav,2,SIMILAR,C,,,2,1,0.617165,0,29,29,29,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,C,,,3,1,0.38563,0,30,30,30,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,C,,,1,1,0.56748,0,31,31,31,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,C,,,1,1,0.319945,0,32,32,32,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,C,,,1,1,0.456495,0,33,33,33,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_E.wav,3,NEW,C,,,3,1,0.441275,0,34,34,34,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,C,,,1,1,1.12546,0,35,35,35,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_F.wav,2,SIMILAR,C,,,1,0,0.401525,0,36,36,36,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,C,,,1,1,0.39524,0,37,37,37,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,C,,,3,1,0.4118,0,38,38,38,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,C,,,3,0,0.325075,0,39,39,39,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,C,,,3,1,0.441615,0,40,40,40,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_E.wav,2,SIMILAR,C,,,1,0,0.390705,0,41,41,41,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,C,,,3,1,1.38395,0,42,42,42,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_D.wav,2,SIMILAR,C,,,2,1,0.639845,0,43,43,43,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,C,,,1,1,0.507745,0,44,44,44,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_E.wav,3,NEW,C,,,3,1,0.438055,0,45,45,45,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,C,,,1,1,1.15052,0,46,46,46,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_F.wav,2,SIMILAR,C,,,1,0,0.70283,0,47,47,47,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,C,,,3,1,0.3998,0,48,48,48,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,C,,,2,0,0.545865,0,49,49,49,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,C,,,3,1,0.41314,0,50,50,50,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_E.wav,2,SIMILAR,C,,,1,0,0.588845,0,51,51,51,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,3,NEW,C,,,3,1,0.46837,0,52,52,52,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,1,OLD,C,,,1,1,0.32862,0,53,53,53,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,C,,,3,1,0.353835,0,54,54,54,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,C,,,3,0,0.602345,0,55,55,55,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,C,,,1,0,0.53392,0,56,56,56,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_D.wav,3,NEW,C,,,2,0,0.833725,0,57,57,57,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_C.wav,2,SIMILAR,C,,,1,0,0.827585,0,58,58,58,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_B.wav,3,NEW,C,,,3,1,0.392525,0,59,59,59,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,3,NEW,C,,,3,1,0.339925,0,60,60,60,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,C,,,1,1,0.40589,0,61,61,61,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,C,,,1,1,0.400645,0,62,62,62,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Elephant_C.wav,3,NEW,C,,,3,1,0.303695,0,63,63,63,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,C,,,1,1,0.943875,0,64,64,64,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_B.wav,3,NEW,C,,,3,1,0.723,0,65,65,65,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,C,,,3,1,0.29333,0,66,66,66,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,C,,,1,1,0.39069,0,67,67,67,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,3,NEW,C,,,3,1,1.30268,0,68,68,68,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_F.wav,2,SIMILAR,C,,,2,1,0.516855,0,69,69,69,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,C,,,1,1,0.34217,0,70,70,70,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,NEW,C,,,3,1,4.467995,0,71,71,71,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,C,,,2,0,1.807375,0,72,72,72,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,C,,,3,1,9.63281,0,73,73,73,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,C,,,1,0,4.877045,0,74,74,74,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,C,,,2,0,0.36723,0,75,75,75,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,C,,,3,1,0.399175,0,76,76,76,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,C,,,1,1,0.4231,0,77,77,77,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_E.wav,3,NEW,C,,,3,1,0.39268,0,78,78,78,1,,
,,,,,,,,,,,,,1,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,C,,,1,1,0.46717,0,79,79,79,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,C,,,1,0,5.719365,0,80,80,80,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,C,,,3,1,0.430015,0,81,81,81,1,,
,,,,,,,,,,,,,2,5f9e19ae97b3c23c6eaafc96,001,2021-03-03_00h23.52.424,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_E.wav,2,SIMILAR,C,,,1,0,0.3252,0,82,82,82,1,,
