WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,14.214,space,6.13,clock,0,0,0,84,1,Initial/Doubled/Clock_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,party,0,1,1,74,1,Test/Foils/PartyHorn.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,camping,0,2,2,44,1,Initial/Repeat/Cicade.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,saw,0,3,3,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,helicopter,0,4,4,93,1,Initial/NoRepeat/Helicopter_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,snore ,0,5,5,38,1,Initial/NoRepeat/Snore_B.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,howl,0,6,6,48,1,Initial/Repeat/Howl.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,baby music,0,7,7,9,1,Initial/Doubled/Piano_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,elephant,0,8,8,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,money,0,9,9,4,1,Initial/Doubled/Coin_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,train,0,10,10,76,1,Test/Foils/Steam.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,seal,0,11,11,55,1,Initial/Repeat/Sealion.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,guitar,0,12,12,91,1,Initial/Doubled/Guitar_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,duck,0,13,13,90,1,Initial/Doubled/Geese_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,ducklin toy,0,14,14,34,1,Initial/NoRepeat/Puff_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chopping board,0,15,15,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bagpipes,0,16,16,42,1,Initial/Repeat/Bagpipe.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,horn,0,17,17,60,1,Test/Foils/Airhorn.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,hen,0,18,18,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,siren,0,19,19,11,1,Initial/Doubled/Siren_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,saw,0,20,20,35,1,Initial/NoRepeat/Saw_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,hissed,0,21,21,50,1,Initial/Repeat/ManWhistle.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,tap,0,22,22,53,1,Initial/Repeat/Pingpong.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wood job,0,23,23,98,1,Initial/Doubled/Train_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bird sing,0,24,24,62,1,Test/Foils/Bird.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,boxe of rice,0,25,25,64,1,Test/Foils/Brushing.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,pulling tape,0,26,26,95,1,Test/Foils/PaperRip.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,donkey,0,27,27,68,1,Test/Foils/Donkey.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bubbles,0,28,28,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,old telephone,0,29,29,75,1,Test/Foils/Robot.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,soda,0,30,30,49,1,Initial/Repeat/Pour.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,rawr lion,0,31,31,12,1,Initial/Doubled/Growl_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chalk board,0,32,32,99,1,Initial/Doubled/Writing_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wind,0,33,33,79,1,Test/Foils/Wind_B.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,flush,0,34,34,23,1,Initial/NoRepeat/Toilet_B.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,open blind,0,35,35,67,1,Test/Foils/Curtain.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,thunder,0,36,36,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,coin in a can,0,37,37,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,claxon,0,38,38,88,1,Test/Foils/DialTone.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,celphone vibration,0,39,39,66,1,Test/Foils/Buzz.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chopping wood,0,40,40,61,1,Test/Foils/Axe.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,glup glup,0,41,41,92,1,Test/Foils/Gulp.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,fireworks,0,42,42,28,1,Initial/NoRepeat/Fireworks.wav,NoRepeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,gallop,0,43,43,69,1,Test/Foils/Gallop.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,pan,0,44,44,51,1,Initial/Repeat/MetalBang.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cello,0,45,45,43,1,Initial/Repeat/Cello.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,whistle,0,46,46,59,1,Initial/Repeat/Whistle_A.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,heart beat,0,47,47,71,1,Test/Foils/Heartbeat.wav,New,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,glass with ice,0,48,48,47,1,Initial/Repeat/Cup.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,car engine,0,49,49,81,1,Initial/Doubled/CarStart_A.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,airplane,0,50,50,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,dingdong,0,51,51,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,crow,0,52,52,87,1,Initial/Repeat/Crow_B.wav,Extra,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cooku,0,53,53,6,1,Initial/Doubled/Cuckoo_A.wav,Doubled,5f792549951dda50c15b8c95,001,2021-01-03_23h21.15.347,GuessTheSound,2020.2.10,MacIntel,60,,
