SoundFiles2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,34.75169840012677,None,34.75169840012677,None,35.900428500026464,None,35.900428500026464,None,space,0.6036489000543952,35.900428500026464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_0942,GuessTheSound,2020.2.10,59.99934007208213,
,,,,,,,,,,,,,,,,,36.53345340001397,None,36.53345340001397,None,space,1.1633707000873983,36.53345340001397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_0942,GuessTheSound,2020.2.10,59.99934007208213,
Laugh_C.wav,0,0,0,0,,,,,,,,,,,,,,,,,,,,,37.75750740012154,None,37.75029725003987,None,37.75750740012154,None,38.28320599999279,None,40.405919099925086,None,41.29972749995068,None,42.299860399914905,None,43.34464369993657,None,"

",43.34464369993657,None,0.005587049992755055,None,43.34464369993657,None,43.33281635008752,None,43.34464369993657,None,43.34464369993657,None,,001,2021_Jan_05_0942,GuessTheSound,2020.2.10,59.99934007208213,
Laugh_D.wav,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.37024429999292,None,47.38307649991475,None,48.38313430012204,None,49.39943900005892,None,"

",49.39943900005892,None,0.00021344982087612152,None,49.39943900005892,None,49.38297414998524,None,49.39943900005892,None,49.39943900005892,None,,001,2021_Jan_05_0942,GuessTheSound,2020.2.10,59.99934007208213,
Bird_B.wav,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48673520004377,None,54.49956970009953,None,55.499406500020996,None,56.515837700106204,None,"

",56.515837700106204,None,0.016429500188678503,None,56.515837700106204,None,56.516177999973294,None,56.515837700106204,None,56.515837700106204,None,,001,2021_Jan_05_0942,GuessTheSound,2020.2.10,59.99934007208213,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.88530880003236,None,60.89959649997763,None,61.89948819996789,None,,,,,,,,,,,,,,,,,,,,,,
