trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,SoundFiles2,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,14.30789740011096,None,14.30789740011096,None,15.431024800054729,None,15.431024800054729,None,space,0.7320997999049723,15.431024800054729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_1202,GuessTheSound,2020.2.10,59.97983477961573,
,,,,,,,,,,,,,,,,,16.183911999920383,None,16.183911999920383,None,space,0.8320239000022411,16.183911999920383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_1202,GuessTheSound,2020.2.10,59.97983477961573,
,,,,,,,,,,,,,,,,,,,,,,,,,17.09746060008183,None,17.09550717999227,None,17.09746060008183,None,18.59707670006901,None,20.809088400099427,None,21.618332700105384,None,22.611631100066006,None,23.66106060007587,None,"

",23.66106060007587,None,0.013605680083855987,None,23.66106060007587,None,23.66179128005169,None,23.66106060007587,None,23.66106060007587,None,,,,,,,
