File,Correct,SoundFile5,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,2,Growl_B.wav,2,SIMILAR,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.6142165999627,None,547.1309773000423,None,547.1376390999649,None,547.1376390999649,None,550.1143227999564,None,2,1,0.5196316000074148,550.1143227999564,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Goat_C.wav,2,SIMILAR,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6637106999988,None,552.1807339999825,None,552.1873057000339,None,552.1873057000339,None,553.9973196999636,None,2,1,1.6126869999570772,553.9973196999636,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Test/Foils/Donkey.wav,3,NEW,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6305768999737,None,557.1807160000084,None,557.1775222999277,None,557.1775222999277,None,559.8973081000149,None,2,1,3.0202431000070646,559.8973081000149,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,1,Initial/Repeat/PaperRip.wav,1,OLD,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.947089000023,None,564.4637011000189,None,564.4580536999274,None,564.4580536999274,None,566.0475222000387,None,1,1,2.7706824999768287,566.0475222000387,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,ManWhistle_C.wav,2,SIMILAR,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.847103200038,None,570.3636233000318,None,570.3640960999765,None,570.3640960999765,None,571.8639935000101,None,2,1,1.21483250008896,571.8639935000101,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Test/Foils/Horse.wav,3,NEW,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0988354999572,None,574.647289999947,None,574.6530983999837,None,574.6530983999837,None,576.8474598999601,None,2,1,0.5755346999503672,576.8474598999601,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Initial/Repeat/Printer.wav,3,NEW,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.4478874999331,None,578.9802504999564,None,578.9870188999921,None,578.9870188999921,None,581.7473581000231,None,2,1,1.3917253999970853,581.7473581000231,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,1,Test/Foils/Camera.wav,1,OLD,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.1650304000359,None,584.6801921000239,None,584.6889562000288,None,584.6889562000288,None,585.6637514999602,None,1,1,0.8592908000573516,585.6637514999602,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,1,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.5488869999535,None,588.0638954999391,None,588.0744413000066,None,588.0744413000066,None,590.2304310000036,None,1,1,0.4214794000145048,590.2304310000036,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Test/Foils/Airhorn.wav,3,NEW,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6800452999305,None,592.2134616999655,None,592.2217767999973,None,592.2217767999973,None,594.778865500004,None,2,1,0.5680989000247791,594.778865500004,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Test/Foils/Steam.wav,3,NEW,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3625877000159,None,596.912408999959,None,596.9100559999933,None,596.9100559999933,None,599.4297358000185,None,2,1,0.5089675000635907,599.4297358000185,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Initial/Doubled/CarStart_A.wav,2,SIMILAR,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9648012999678,None,601.5133821999888,None,601.5219609999331,None,601.5219609999331,None,604.0303112999536,None,2,1,0.4315124999266118,604.0303112999536,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,1,Test/Foils/Donkey.wav,1,OLD,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4801063999766,None,605.9967208999908,None,605.9946170999901,None,605.9946170999901,None,608.71367680002,None,1,1,0.35067730001173913,608.71367680002,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
,2,Piano_C.wav,2,SIMILAR,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0804848000407,None,610.6136873999611,None,610.6095329000382,None,610.6095329000382,None,613.5801877999911,None,2,1,0.8526888000778854,613.5801877999911,None,,001,2021_Feb_17_2306,GuessTheSound,2020.2.10,60.033558749298415,
