SoundFiles,Type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,text.started,text.stopped,Music.started,Music.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,Submit.started,Submit.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,ThankyouMssg.started,ThankyouMssg.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/Doubled/Geese_A.wav,Extra,0,0,0,90,20.021732300010626,None,20.827448600000935,None,20.82272565999592,None,21.688299500005087,None,23.92324910000025,None,24.7048652000085,None,25.704928799998015,None,26.74898220000614,None,"

",26.74898220000614,None,0.0010675700032152236,None,26.74898220000614,None,26.74898220000614,None,26.738274469999308,None,26.74898220000614,None,,,,001,2020_Dec_18_1811,GuessTheSound,2020.2.10,59.962391586085246,
Initial/Doubled/Chicken_A.wav,Doubled,0,1,1,1,,,,,,,,,29.288683200007654,None,30.28860670000722,None,31.288415000002715,None,32.33564160000242,None,"

",32.33564160000242,None,0.007188570001744665,None,32.33564160000242,None,32.33564160000242,None,32.32183147000469,None,32.33564160000242,None,,,,001,2020_Dec_18_1811,GuessTheSound,2020.2.10,59.962391586085246,
Initial/Doubled/Cricket_A.wav,Doubled,0,2,2,5,,,,,,,,,33.296606300005806,None,34.30488599999808,None,35.305264599999646,None,36.34621920000063,None,"

",36.34621920000063,None,0.01107116999628488,None,36.34621920000063,None,36.34621920000063,None,36.33818977000046,None,36.34621920000063,None,,,,001,2020_Dec_18_1811,GuessTheSound,2020.2.10,59.962391586085246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.30504560000554,None,,,,,,,
