VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Writing_C.wav,2,SIMILAR,,,3,0,0.70373,0,23,23,23,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,1,OLD,,,2,0,0.53514,0,24,24,24,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,NEW,,,3,1,0.534445,0,25,25,25,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,2,0,2.48949,0,26,26,26,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,NEW,,,3,1,0.602245,0,27,27,27,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,,,3,1,1.30357,0,28,28,28,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_D.wav,3,NEW,,,3,1,2.605245,0,29,29,29,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,3,NEW,,,3,1,2.88768,0,30,30,30,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_B.wav,2,SIMILAR,,,2,1,1.90509,0,31,31,31,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Duck_A.wav,3,NEW,,,3,1,0.52407,0,32,32,32,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,NEW,,,3,1,0.731515,0,33,33,33,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,3,0,1.32182,0,34,34,34,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,2,0,2.07837,0,35,35,35,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.575505,0,36,36,36,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,,,2,0,1.80168,0,37,37,37,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,,,3,0,0.611245,0,38,38,38,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,2,0,0.183365,0,39,39,39,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_E.wav,2,SIMILAR,,,2,1,0.536425,0,40,40,40,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,3,NEW,,,3,1,1.30055,0,41,41,41,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chick_A.wav,2,SIMILAR,,,2,1,0.385635,0,42,42,42,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,2,0,1.402435,0,43,43,43,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,3,1,1.353685,0,44,44,44,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,1,OLD,,,2,0,0.403235,0,45,45,45,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_A.wav,3,NEW,,,2,0,1.40495,0,46,46,46,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,3,0,0.08915,0,47,47,47,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,3,1,0.60655,0,48,48,48,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,3,1,3.358515,0,49,49,49,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_B.wav,2,SIMILAR,,,1,0,1.55699,0,50,50,50,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,1,0,0.79257,0,51,51,51,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,2,0,1.12239,0,52,52,52,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,,,2,0,2.083575,0,53,53,53,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,3,NEW,,,2,0,1.616775,0,54,54,54,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,NEW,,,3,1,0.217355,0,55,55,55,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,3,0,5.616845,0,56,56,56,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,0.28264,0,57,57,57,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,,,1,1,1.6428,0,58,58,58,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,3,1,1.02646,0,59,59,59,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_C.wav,2,SIMILAR,,,2,1,0.176615,0,60,60,60,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,,,3,1,0.985165,0,61,61,61,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,3,0,2.50338,0,62,62,62,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,3.038925,0,63,63,63,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,2,0,1.61606,0,64,64,64,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,0.5158,0,65,65,65,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,2,0,1.569315,0,66,66,66,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_C.wav,2,SIMILAR,,,1,0,1.51905,0,67,67,67,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,,,1,1,1.11811,0,68,68,68,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,,,2,0,0.26829,0,69,69,69,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,,,2,0,0.26752,0,70,70,70,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,2,0,0.701205,0,71,71,71,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.01609,0,72,72,72,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Crow_B.wav,3,NEW,,,2,0,5.962545,0,73,73,73,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,2,0,0.222735,0,74,74,74,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,2,0,2.74716,0,75,75,75,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,2,0,0.50227,0,76,76,76,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,1,0,1.38608,0,77,77,77,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,2,0,0.30162,0,78,78,78,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,,,3,0,0.566295,0,79,79,79,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,1.656515,0,80,80,80,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,2,0,2.023615,0,81,81,81,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,,,3,1,0.61916,0,82,82,82,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,3,1,0.32654,0,83,83,83,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,NEW,,,3,1,3.80654,0,84,84,84,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,,,3,0,0.551415,0,85,85,85,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,,,3,1,0.7191,0,86,86,86,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,,,3,1,0.65088,0,87,87,87,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.625765,0,88,88,88,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_C.wav,2,SIMILAR,,,3,0,2.96653,0,89,89,89,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,,,2,1,0.594495,0,90,90,90,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,3,NEW,,,3,1,0.954885,0,91,91,91,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,2,0,1.68868,0,92,92,92,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,2,0,0.70313,0,93,93,93,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_C.wav,3,NEW,,,3,1,2.10486,0,94,94,94,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,3,1,1.30284,0,95,95,95,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,1,1,1.70574,0,96,96,96,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,0.919895,0,97,97,97,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.676505,0,98,98,98,1,,
