ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.468752399960067,None,8.468752399960067,None,8.468752399960067,None,space,2.6454228999791667,8.468752399960067,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_23_1146,GuessTheSound,2020.2.10,60.03045946343417,
,,,,,,,,,,8.468752399960067,None,11.14932119997684,None,11.14932119997684,None,17.24160579999443,None,17.24160579999443,None,space,7.4408875000081025,17.24160579999443,None,,,,,,,,,,001,2020_Dec_23_1146,GuessTheSound,2020.2.10,60.03045946343417,
,,,,,,,,,,,,,,,,,,,,,,,,24.710135499946773,None,24.710135499946773,None,space,1.0633171999943443,24.710135499946773,None,,001,2020_Dec_23_1146,GuessTheSound,2020.2.10,60.03045946343417,
