SoundFiles3,Correct,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no1.started,no1.stopped,no_2.started,no_2.stopped,no_3.started,no_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.88373339996906,None,8.88373339996906,None,9.800976599974092,None,9.800976599974092,None,space,1.1797591000213288,9.800976599974092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1257,GuessTheSound,2020.2.10,59.98677890404162,
,,,,,,,,,,,,,,,,,,,,,,11.031255799985956,None,11.029438540001866,None,11.031255799985956,None,14.45307419996243,None,14.45307419996243,None,space,1.2141008999897167,14.45307419996243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1257,GuessTheSound,2020.2.10,59.98677890404162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.696515699964948,None,15.696515699964948,None,space,0.9057408000226133,15.696515699964948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1257,GuessTheSound,2020.2.10,59.98677890404162,
Practice/Seagull_A.wav,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75891859998228,None,16.679817079997154,None,16.75891859998228,None,3,1,1.6647659000009298,19.029364199959673,None,19.029364199959673,None,19.029364199959673,None,19.029364199959673,None,19.029364199959673,None,,,,,,,,,,,,,,,,001,2021_Jan_18_1257,GuessTheSound,2020.2.10,59.98677890404162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.712811499950476,None,space,1.4438987000030465,20.712811499950476,None,,,,,,,,,,001,2021_Jan_18_1257,GuessTheSound,2020.2.10,59.98677890404162,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.712811499950476,None,24.228789799963124,None,23.228676299971994,24.228789799963124,22.237840899964795,23.24548699997831,,,,,,,
