VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,2,SIMILAR,,,2,1,2.17241,0,12,12,12,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,NEW,,,3,1,1.63613,0,13,13,13,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Elephant_B.wav,2,SIMILAR,,,2,1,1.284885,0,14,14,14,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,,,3,1,0.382695,0,15,15,15,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,3,NEW,,,2,0,1.54855,0,16,16,16,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,1,1,0.39952,0,17,17,17,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,1,1,0.31614,0,18,18,18,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,,,1,0,0.319705,0,19,19,19,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_C.wav,2,SIMILAR,,,1,0,0.507575,0,20,20,20,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,1,1,0.37473,0,21,21,21,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_A.wav,2,SIMILAR,,,2,1,0.3879,0,22,22,22,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Writing_C.wav,2,SIMILAR,,,2,1,0.382165,0,23,23,23,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,1,OLD,,,2,0,0.36933,0,24,24,24,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,NEW,,,2,0,0.60447,0,25,25,25,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,1,1,0.408165,0,26,26,26,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,NEW,,,2,0,2.403675,0,27,27,27,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,,,2,0,1.553415,0,28,28,28,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_B.wav,3,NEW,,,3,1,0.486525,0,29,29,29,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,3,NEW,,,3,1,0.383945,0,30,30,30,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_B.wav,2,SIMILAR,,,2,1,2.0009,0,31,31,31,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Duck_A.wav,3,NEW,,,3,1,0.937575,0,32,32,32,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,NEW,,,3,1,0.653335,0,33,33,33,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,1,1,0.46661,0,34,34,34,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,3,1,0.69886,0,35,35,35,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.585495,0,36,36,36,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,,,3,1,0.44875,0,37,37,37,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,,,1,1,0.323285,0,38,38,38,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,3,1,1.93655,0,39,39,39,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_E.wav,2,SIMILAR,,,2,1,0.35051,0,40,40,40,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bird.wav,2,SIMILAR,,,2,1,0.95436,0,41,41,41,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,3,NEW,,,3,1,0.085235,0,42,42,42,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.370365,0,43,43,43,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,3,1,1.118105,0,44,44,44,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,1,OLD,,,1,1,0.38976,0,45,45,45,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_A.wav,3,NEW,,,3,1,0.60179,0,46,46,46,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.818205,0,47,47,47,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,3,1,2.03138,0,48,48,48,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,1,0,0.53571,0,49,49,49,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_B.wav,2,SIMILAR,,,1,0,2.566985,0,50,50,50,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,2,1,0.316075,0,51,51,51,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,1.4393,0,52,52,52,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,,,1,1,0.37286,0,53,53,53,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,3,NEW,,,3,1,0.45443,0,54,54,54,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,NEW,,,3,1,0.371735,0,55,55,55,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,1,1,0.7331,0,56,56,56,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.3513,0,57,57,57,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,,,1,1,0.702055,0,58,58,58,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,3,1,1.099995,0,59,59,59,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_C.wav,2,SIMILAR,,,2,1,0.717795,0,60,60,60,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,,,3,1,0.40924,0,61,61,61,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,2,1,0.58431,0,62,62,62,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.82181,0,63,63,63,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,0.783675,0,64,64,64,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,0.3215,0,65,65,65,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,3,1,0.52098,0,66,66,66,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_C.wav,2,SIMILAR,,,2,1,0.419075,0,67,67,67,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,,,1,1,3.381515,0,68,68,68,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,,,3,1,0.688245,0,69,69,69,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,1,OLD,,,2,0,0.68437,0,70,70,70,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.46789,0,71,71,71,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.45542,0,72,72,72,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Crow_B.wav,3,NEW,,,2,0,1.11881,0,73,73,73,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,2,0,0.47144,0,74,74,74,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.473395,0,75,75,75,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,2,0,0.391085,0,76,76,76,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,3,0,0.350725,0,77,77,77,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,1,0,0.29985,0,78,78,78,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,,,1,1,0.36919,0,79,79,79,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,0.301565,0,80,80,80,1,,
,,,,,,,,,,,,,1,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,1,1,0.36853,0,81,81,81,1,,
,,,,,,,,,,,,,2,5fb1ccf448fe0270bbe2bc7a,001,2021-02-19_23h46.21.830,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,,,3,1,1.284555,0,82,82,82,1,,
