WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,13.25511,space,9.0671,bark,0,0,0,90,1,Initial/Doubled/Geese_A.wav,Extra,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,roar,0,1,1,12,1,Initial/Doubled/Growl_A.wav,Doubled,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,2,2,92,1,Test/Foils/Gulp.wav,Extra,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,croak,0,3,3,65,1,Test/Foils/Bullfrog.wav,New,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,sneeze,0,4,4,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,cough,0,5,5,85,1,Initial/Doubled/Cough_A.wav,Extra,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,music,0,6,6,9,1,Initial/Doubled/Piano_A.wav,Doubled,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,snore,0,7,7,38,1,Initial/NoRepeat/Snore_B.wav,NoRepeat,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,pouring soda,0,8,8,49,1,Initial/Repeat/Pour.wav,Repeat,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,9,9,84,1,Initial/Doubled/Clock_A.wav,Extra,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
,,,,ice,0,10,10,57,1,Initial/Repeat/Stir.wav,Repeat,5f2ed39287147c26d90136ea,001,2021-01-04_22h22.02.260,GuessTheSound,2020.2.10,Win32,60,,
