File,Correct,SoundFile,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,15.712556799990125,None,15.712556799990125,None,16.50361170002725,None,space,0.33600389992352575,16.50361170002725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,16.888911799993366,None,16.88697252008133,None,16.888911799993366,None,17.28679160005413,None,17.28679160005413,None,space,0.24960129999089986,17.28679160005413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t2_1.wav,2,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62069310003426,None,22.1514905000804,None,17.62002729997039,22.168150300043635,17.62002729997039,22.168150300043635,3,0,0.9311611000448465,22.1514905000804,None,23.107887700083666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t3_1.wav,3,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.118065460026266,None,28.658957300009206,None,24.123315799981356,28.658957300009206,24.123315799981356,28.658957300009206,2,0,0.07202139997389168,28.658957300009206,None,28.761692199972458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t3_2.wav,3,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.808707080036402,None,34.31942539999727,None,29.80085700005293,34.33606540004257,29.80085700005293,34.33606540004257,2,0,0.9352331999689341,34.31942539999727,None,35.28600339998957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t1_1.wav,1,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.30228242003359,None,40.836485699983314,None,36.30748840002343,40.85309109999798,36.30748840002343,40.85309109999798,2,0,0.8685366000281647,40.836485699983314,None,41.73584069998469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t1_2.wav,1,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.76917118004058,None,47.286164100049064,None,42.76509470003657,47.30276190000586,42.76509470003657,47.30276190000586,2,0,0.517887800000608,47.286164100049064,None,47.81922960001975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
Headphone/t2_2.wav,2,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81895265998319,None,53.352660899981856,None,48.824685400002636,53.36927430005744,48.824685400002636,53.36927430005744,3,0,0.7304673999315128,53.352660899981856,None,54.102136600064114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.10329110000748,None,55.10329110000748,None,space,2.2323591000167653,55.10329110000748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3535018999828,None,space,0.5682027000002563,57.3535018999828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_2348,GuessTheSound,2020.2.10,59.946467801396665,
