VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,2,2,SIMILAR,B,,,1,0,0.25807,0,63,63,63,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,2,2,SIMILAR,B,,,1,0,0.345515,0,64,64,64,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Howl.wav,1,1,OLD,B,,,1,1,0.530285,0,65,65,65,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airplane_B.wav,1,1,OLD,B,,,1,1,0.345125,0,66,66,66,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,B,,,2,0,0.293335,0,67,67,67,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,2,3,NEW,B,,,2,1,0.567465,0,68,68,68,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Donkey.wav,1,1,OLD,B,,,1,1,0.217005,0,69,69,69,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Guitar_B.wav,2,3,NEW,B,,,2,1,0.465,0,70,70,70,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bagpipe.wav,1,1,OLD,B,,,1,1,0.07698,0,71,71,71,1,,
,,,,,,,,,,,,,,60204c263941fb63d9d794bc,2021-03-21_15h00.56.013,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,B,,,2,1,1.234245,0,72,72,72,1,,
