VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
space,11.32081,space,29.82614,2,1,9.508475,0,0,0,2,1,Headphone/t2_1.wav,2,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1,0.534545,0,1,1,0,1,Headphone/t1_1.wav,1,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1,0.504045,0,2,2,5,1,Headphone/t3_2.wav,3,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1,0.418665,0,3,3,3,1,Headphone/t2_2.wav,2,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1,1.900675,0,4,4,4,1,Headphone/t3_1.wav,3,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1,0.567295,0,5,5,1,1,Headphone/t1_2.wav,1,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,space,71.091925,space,40.59041,space,7.41825,1,0,8.70628,0,0,0,0,1,Practice/Seagull_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,1,3.123375,0,1,1,1,1,Practice/Skid_B.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,0,2.78267,0,2,2,2,1,Practice/Seagull_A.wav,1,1,OLD,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,1,0,5.210705,0,3,3,3,1,Practice/Gargle_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,1,2.476335,0,4,4,4,1,Practice/Gargle_B.wav,2,2,SIMILAR,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,2,3,NEW,C,space,70.60426,2,1,9.952405,0,0,0,0,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Bird_C.wav,2,3,NEW,C,,,1,0,2.221405,0,1,1,1,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,2,3,NEW,C,,,2,1,1.95313,0,2,2,2,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Horse.wav,2,3,NEW,C,,,2,1,1.44706,0,3,3,3,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,2,3,NEW,C,,,1,0,2.090045,0,4,4,4,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,2,3,NEW,C,,,2,1,7.05674,0,5,5,5,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Growl_G.wav,2,3,NEW,C,,,1,0,20.744055,0,6,6,6,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,C,,,2,1,1.8899,0,7,7,7,1,,
,,,,,,,,,,,,,,5fff6c2e684b67091a5f9e6a,2021-03-21_18h14.59.439,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,C,,,2,1,1.266715,0,8,8,8,1,,
