InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.640193400031421,None,8.640193400031421,None,9.615642000047956,None,9.615642000047956,None,space,0.44119869999121875,9.615642000047956,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.877514550668344,
,,,,,,,,,,,,10.098351300053764,None,10.098843960033264,None,10.098351300053764,None,11.483790700032841,None,11.483790700032841,None,space,1.507254500000272,11.483790700032841,None,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.877514550668344,
,,,,,,,,,,,,,,,,,,,,,,,,,,13.01642520003952,None,13.01642520003952,None,space,0.7609589000348933,13.01642520003952,None,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.877514550668344,
