SoundFiles3,Correct,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,7.757344499987084,None,7.757344499987084,None,8.618436700024176,None,8.618436700024176,None,space,1.1071291000116616,8.618436700024176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
,,,,,,,,,,,,,,,,,,9.813887000025716,None,9.817753800045466,None,9.813887000025716,None,10.36734440003056,None,10.36734440003056,None,space,1.1058535000192933,10.36734440003056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.503479500010144,None,11.503479500010144,None,space,0.635412700008601,11.503479500010144,None,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
Practice/Seagull_A.wav,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.254946700006258,None,12.250740940042306,None,12.254946700006258,None,3,1,10.568617300014012,14.548389100003988,None,14.548389100003988,None,14.548389100003988,None,14.548389100003988,None,14.548389100003988,None,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
Practice/Skid_B.wav,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.16823020001175,None,25.150895180006046,None,25.16823020001175,None,3,1,3.9559885000344366,27.288361300015822,None,27.288361300015822,None,27.288361300015822,None,27.288361300015822,None,27.288361300015822,None,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
Practice/Seagull_A.wav,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2777114000055,None,31.267287239985308,None,31.2777114000055,None,1,1,6.5635384999914095,33.581276300014,None,33.581276300014,None,33.581276300014,None,33.581276300014,None,33.581276300014,None,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
Practice/Gargle_A.wav,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19180750002852,None,40.19355684003676,None,40.19180750002852,None,3,1,7.275949099974241,42.495494100032374,None,42.495494100032374,None,42.495494100032374,None,42.495494100032374,None,42.495494100032374,None,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
Practice/Gargle_B.wav,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.809244200005196,None,49.80065994002507,None,49.809244200005196,None,2,1,2.8411462999647483,51.907288199989125,None,51.907288199989125,None,51.907288199989125,None,51.907288199989125,None,51.907288199989125,None,,001,2021_Jan_17_1259,GuessTheSound,2020.2.10,59.95760996805327,
