VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,Correct2,Type,Trial,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,B,,,3,1,0.34704,0,4,4,4,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,B,,,3,1,0.31759,0,5,5,5,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,B,,,3,1,0.420015,0,6,6,6,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_E.wav,3,NEW,B,,,3,1,0.609175,0,7,7,7,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,B,,,3,1,0.52109,0,8,8,8,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_D.wav,3,NEW,B,,,3,1,0.33448,0,9,9,9,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,B,,,1,0,0.339115,0,10,10,10,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_C.wav,3,NEW,B,,,3,1,0.294225,0,11,11,11,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,B,,,1,1,0.3257,0,12,12,12,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,B,,,3,1,0.33303,0,13,13,13,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_G.wav,3,NEW,B,,,3,1,0.75569,0,14,14,14,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_E.wav,2,SIMILAR,B,,,2,1,0.481995,0,15,15,15,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_B.wav,3,NEW,B,,,3,1,0.24891,0,16,16,16,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_F.wav,2,SIMILAR,B,,,3,0,0.305545,0,17,17,17,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,NEW,B,,,2,0,0.27971,0,18,18,18,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,B,,,3,1,0.307575,0,19,19,19,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,B,,,1,1,0.734375,0,20,20,20,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,B,,,1,1,0.28323,0,21,21,21,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,3,NEW,B,,,3,1,0.32064,0,22,22,22,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,B,,,1,1,0.297625,0,23,23,23,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_A.wav,3,NEW,B,,,3,1,0.394475,0,24,24,24,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_F.wav,2,SIMILAR,B,,,1,0,0.27387,0,25,25,25,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_G.wav,3,NEW,B,,,3,1,3.16091,0,26,26,26,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,B,,,1,1,0.36605,0,27,27,27,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,B,,,3,1,0.253975,0,28,28,28,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,B,,,1,1,0.719185,0,29,29,29,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_D.wav,3,NEW,B,,,3,1,0.260055,0,30,30,30,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Faucet_C.wav,2,SIMILAR,B,,,3,0,0.23211,0,31,31,31,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_A.wav,2,SIMILAR,B,,,2,1,0.44113,0,32,32,32,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_H.wav,2,SIMILAR,B,,,3,0,2.83141,0,33,33,33,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,NEW,B,,,3,1,0.42805,0,34,34,34,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_F.wav,2,SIMILAR,B,,,2,1,0.28559,0,35,35,35,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,B,,,3,1,0.57886,0,36,36,36,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,1,OLD,B,,,1,1,0.31881,0,37,37,37,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_B.wav,3,NEW,B,,,3,1,1.000045,0,38,38,38,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,B,,,3,1,0.270285,0,39,39,39,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_G.wav,3,NEW,B,,,3,1,0.3343,0,40,40,40,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,B,,,3,1,0.97098,0,41,41,41,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,B,,,1,1,0.427135,0,42,42,42,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,B,,,3,1,0.281875,0,43,43,43,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_D.wav,3,NEW,B,,,3,1,0.142495,0,44,44,44,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_D.wav,3,NEW,B,,,3,1,0.7362,0,45,45,45,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,B,,,1,1,1.441535,0,46,46,46,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,B,,,2,0,0.227615,0,47,47,47,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,B,,,3,1,0.260665,0,48,48,48,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,B,,,1,1,1.854785,0,49,49,49,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,B,,,1,0,1.5671,0,50,50,50,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,B,,,3,1,0.465665,0,51,51,51,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_H.wav,2,SIMILAR,B,,,1,0,0.78796,0,52,52,52,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,B,,,3,1,0.317555,0,53,53,53,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_F.wav,3,NEW,B,,,3,1,0.257475,0,54,54,54,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,B,,,1,1,1.584615,0,55,55,55,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_C.wav,2,SIMILAR,B,,,3,0,0.273705,0,56,56,56,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_B.wav,3,NEW,B,,,3,1,0.257965,0,57,57,57,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_H.wav,2,SIMILAR,B,,,1,0,0.334535,0,58,58,58,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,B,,,3,1,0.987515,0,59,59,59,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,B,,,1,1,0.46684,0,60,60,60,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_E.wav,2,SIMILAR,B,,,1,0,0.293995,0,61,61,61,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_F.wav,3,NEW,B,,,3,1,0.24747,0,62,62,62,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_E.wav,2,SIMILAR,B,,,1,0,0.32729,0,63,63,63,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_E.wav,2,SIMILAR,B,,,3,0,0.285865,0,64,64,64,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,B,,,2,0,0.28424,0,65,65,65,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,B,,,1,1,0.261205,0,66,66,66,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Mosquito_B.wav,1,OLD,B,,,3,0,0.29535,0,67,67,67,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,B,,,3,1,0.50377,0,68,68,68,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,B,,,2,0,0.253105,0,69,69,69,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,B,,,3,1,0.22786,0,70,70,70,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,B,,,2,0,0.240835,0,71,71,71,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,B,,,3,1,0.338335,0,72,72,72,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,B,,,3,0,0.43568,0,73,73,73,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,B,,,3,1,1.410085,0,74,74,74,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,B,,,3,1,0.694055,0,75,75,75,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,B,,,1,1,2.38897,0,76,76,76,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Elephant_C.wav,3,NEW,B,,,1,0,1.03477,0,77,77,77,1,,
,,,,,,,,,,,,,1,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,B,,,1,1,2.543115,0,78,78,78,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,B,,,1,0,0.27031,0,79,79,79,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,B,,,3,1,1.59511,0,80,80,80,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_E.wav,2,SIMILAR,B,,,1,0,1.760355,0,81,81,81,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,B,,,3,1,0.257595,0,82,82,82,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,B,,,3,1,0.2532,0,83,83,83,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,B,,,3,1,0.303295,0,84,84,84,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,B,,,3,1,0.2452,0,85,85,85,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_E.wav,2,SIMILAR,B,,,1,0,0.264805,0,86,86,86,1,,
,,,,,,,,,,,,,2,5eefd6f33fe1d00dd32739d9,001,2021-03-02_04h17.55.000,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_F.wav,3,NEW,B,,,3,1,0.362755,0,87,87,87,1,,
