trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,SoundFiles2,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,11.849121900042519,None,11.849121900042519,None,13.081334799993783,None,13.081334799993783,None,space,0.44757939991541207,13.081334799993783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_1217,GuessTheSound,2020.2.10,60.034712069252784,
,,,,,,,,,,,,,,,,,13.550540500087664,None,13.550540500087664,None,space,0.44325200002640486,13.550540500087664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_1217,GuessTheSound,2020.2.10,60.034712069252784,
,,,,,,,,,,,,,,,,,,,,,,,,,14.075607900042087,None,14.079114200081676,None,14.075607900042087,None,14.76393140014261,None,16.888643900165334,None,17.778411300154403,None,18.778468700125813,None,19.815186000196263,None,"

",19.815186000196263,None,0.008564200019463897,None,19.815186000196263,None,19.8117003000807,None,19.815186000196263,None,19.815186000196263,None,,,,,,,
