PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,SoundFiles3,Correct,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,7.940074799989816,None,7.940074799989816,None,8.774948599981144,None,8.774948599981144,None,space,0.43022680003196,8.774948599981144,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_17_2340,GuessTheSound,2020.2.10,60.076188622063796,
,,,,,,,,,,,,,,,,,,9.273548299970571,None,9.270878540002741,None,9.273548299970571,None,9.623071399983019,None,9.623071399983019,None,space,0.3762574000284076,9.623071399983019,None,,,,,,,,,,001,2021_Jan_17_2340,GuessTheSound,2020.2.10,60.076188622063796,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02251310000429,None,10.02251310000429,None,space,0.42894800001522526,10.02251310000429,None,,001,2021_Jan_17_2340,GuessTheSound,2020.2.10,60.076188622063796,
