SoundFiles,Type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,text.started,text.stopped,Music.started,Music.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/Repeat/Stir.wav,Repeat,0,0,0,57,10.149061999982223,None,12.598014599992894,None,12.581954149995,None,13.047970600018743,None,15.127101199992467,None,16.063859099987894,None,17.063722199993208,None,18.152182399993762,None,"

",18.152182399993762,None,0.0057447400176897645,None,18.152182399993762,None,18.140668439981525,None,18.152182399993762,None,18.152182399993762,None,,001,2020_Dec_21_1515,GuessTheSound,2020.2.10,60.0480865243172,
,,,,,,,,,,,,,,20.486207599984482,None,21.500138000003062,None,22.49678360001417,None,23.55162729998119,None,"

",23.55162729998119,None,0.01639647997217253,None,23.55162729998119,None,23.547104680002665,None,23.55162729998119,None,,,,,,,,,
