SoundFiles,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,11.041453400161117,None,11.041453400161117,None,11.97332980018109,None,11.97332980018109,None,space,0.5397429999429733,11.97332980018109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
,,,,,,,,,,,,,,,,,12.540849599987268,None,12.540849599987268,None,space,0.6573878000490367,12.540849599987268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/NoRepeat/Droplet_B.wav,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.287440600106493,None,13.286393750226125,None,13.287440600106493,None,13.891258500050753,None,16.013152100145817,None,16.903083099983633,None,17.90301730018109,None,18.93310150015168,None,"

",18.93310150015168,None,0.014832149958238006,None,18.93310150015168,None,18.93626985005103,None,18.93310150015168,None,18.93310150015168,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/Repeat/Pour.wav,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.641439700033516,None,21.653016000054777,None,22.652911100070924,None,23.672169600147754,None,"

",23.672169600147754,None,0.015393100213259459,None,23.672169600147754,None,23.66949550011195,None,23.672169600147754,None,23.672169600147754,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/Doubled/Piano_A.wav,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.117683300049976,None,25.119596700184047,None,26.11946399998851,None,27.156829500105232,None,"

",27.156829500105232,None,8.740019984543324e-05,None,27.156829500105232,None,27.152755050035193,None,27.156829500105232,None,27.156829500105232,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/Repeat/IceDrop.wav,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.751215900061652,None,28.752932199975476,None,29.752980099990964,None,30.7749552000314,None,"

",30.7749552000314,None,0.011718900175765157,None,30.7749552000314,None,30.769338900176805,None,30.7749552000314,None,30.7749552000314,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/Doubled/Writing_A.wav,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28642710018903,None,32.28604340017773,None,33.286176200024784,None,34.313609700184315,None,"

",34.313609700184315,None,0.010871500242501497,None,34.313609700184315,None,34.30280840019695,None,34.313609700184315,None,34.313609700184315,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Initial/NoRepeat/Fireworks.wav,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.89750800002366,None,35.902693600161,None,36.90278760017827,None,37.92093610018492,None,"

",37.92093610018492,None,0.0016558498609811068,None,37.92093610018492,None,37.90263315020129,None,37.92093610018492,None,37.92093610018492,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Test/Foils/Typing.wav,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.411726700142026,None,39.419321900000796,None,40.41919849999249,None,41.44866260001436,None,"

",41.44866260001436,None,0.012189100263640285,None,41.44866260001436,None,41.43594270008616,None,41.44866260001436,None,41.44866260001436,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
Test/Foils/Airhorn.wav,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98488680017181,None,42.98589830007404,None,43.985897300066426,None,45.01906940015033,None,"

",45.01906940015033,None,0.006904300069436431,None,45.01906940015033,None,45.002532000141215,None,45.01906940015033,None,45.01906940015033,None,,001,2021_Jan_04_2206,GuessTheSound,2020.2.10,60.03146846982239,
