VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Horse.wav,1,1,OLD,C,,,1,1,0.47359,0,15,15,15,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,C,,,2,1,0.311565,0,16,16,16,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bubbles_B.wav,2,2,SIMILAR,C,,,1,0,0.52558,0,17,17,17,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Footsteps_C.wav,2,3,NEW,C,,,2,1,0.350585,0,18,18,18,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Duck_A.wav,2,3,NEW,C,,,2,1,0.62387,0,19,19,19,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cow.wav,2,3,NEW,C,,,2,1,0.505345,0,20,20,20,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,2,3,NEW,C,,,2,1,0.434875,0,21,21,21,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Printer.wav,1,1,OLD,C,,,1,1,0.40035,0,22,22,22,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,1,1,OLD,C,,,1,1,0.38578,0,23,23,23,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Camera.wav,2,3,NEW,C,,,2,1,0.352065,0,24,24,24,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Growl_H.wav,2,2,SIMILAR,C,,,1,0,0.27492,0,25,25,25,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Whistle_B.wav,2,3,NEW,C,,,2,1,0.306835,0,26,26,26,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,2,3,NEW,C,,,2,1,0.41116,0,27,27,27,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Coin_D.wav,2,3,NEW,C,,,2,1,0.33604,0,28,28,28,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bird_A.wav,2,2,SIMILAR,C,,,2,1,0.61794,0,29,29,29,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,2,3,NEW,C,,,2,1,0.32523,0,30,30,30,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Slurp.wav,1,1,OLD,C,,,1,1,0.397955,0,31,31,31,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Howl.wav,1,1,OLD,C,,,1,1,0.33385,0,32,32,32,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,1,1,OLD,C,,,1,1,0.95741,0,33,33,33,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Pour_B.wav,2,3,NEW,C,,,2,1,0.55694,0,34,34,34,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,1,1,OLD,C,,,2,0,1.075835,0,35,35,35,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Footsteps_F.wav,2,2,SIMILAR,C,,,1,0,0.483715,0,36,36,36,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,1,1,OLD,C,,,1,1,0.513,0,37,37,37,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,2,3,NEW,C,,,2,1,0.52499,0,38,38,38,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,1,1,OLD,C,,,1,1,0.370275,0,39,39,39,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,2,3,NEW,C,,,2,1,0.444845,0,40,40,40,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,2,2,SIMILAR,C,,,2,1,0.327055,0,41,41,41,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,2,3,NEW,C,,,2,1,0.239275,0,42,42,42,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Duck_B.wav,2,2,SIMILAR,C,,,1,0,1.08521,0,43,43,43,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,1,1,OLD,C,,,1,1,0.5505,0,44,44,44,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Dog_H.wav,2,3,NEW,C,,,2,1,0.408815,0,45,45,45,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Camera.wav,1,1,OLD,C,,,1,1,0.174185,0,46,46,46,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Laugh_D.wav,2,2,SIMILAR,C,,,2,1,0.102475,0,47,47,47,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,2,3,NEW,C,,,2,1,0.389455,0,48,48,48,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cow.wav,1,1,OLD,C,,,1,1,0.27186,0,49,49,49,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Donkey.wav,2,3,NEW,C,,,2,1,0.65282,0,50,50,50,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,2,2,SIMILAR,C,,,1,0,0.589545,0,51,51,51,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Buzz.wav,2,3,NEW,C,,,2,1,0.44543,0,52,52,52,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,1,1,OLD,C,,,1,1,0.481505,0,53,53,53,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,C,,,2,1,0.30313,0,54,54,54,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,1,1,OLD,C,,,1,1,0.633685,0,55,55,55,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,2,2,SIMILAR,C,,,1,0,0.2839,0,56,56,56,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Faucet_A.wav,2,3,NEW,C,,,2,1,0.241075,0,57,57,57,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Pour_C.wav,2,2,SIMILAR,C,,,1,0,0.29139,0,58,58,58,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,2,3,NEW,C,,,2,1,0.46041,0,59,59,59,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,2,3,NEW,C,,,2,1,0.435225,0,60,60,60,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,1,1,OLD,C,,,1,1,0.2493,0,61,61,61,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,1,1,OLD,C,,,1,1,0.305505,0,62,62,62,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Elephant_C.wav,2,3,NEW,C,,,1,0,0.638465,0,63,63,63,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,1,1,OLD,C,,,1,1,0.46452,0,64,64,64,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chime_B.wav,2,3,NEW,C,,,2,1,0.7205,0,65,65,65,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_D.wav,2,3,NEW,C,,,2,1,1.05838,0,66,66,66,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,1,1,OLD,C,,,1,1,0.509035,0,67,67,67,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,2,3,NEW,C,,,2,1,0.32115,0,68,68,68,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Dog_F.wav,2,2,SIMILAR,C,,,2,1,0.13743,0,69,69,69,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Donkey.wav,1,1,OLD,C,,,1,1,0.45537,0,70,70,70,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Toilet_B.wav,2,3,NEW,C,,,1,0,0.37235,0,71,71,71,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Writing_A.wav,2,3,NEW,C,,,2,1,0.421915,0,72,72,72,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cello.wav,2,3,NEW,C,,,2,1,0.27748,0,73,73,73,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_A.wav,2,2,SIMILAR,C,,,1,0,0.47482,0,74,74,74,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,1,1,OLD,C,,,1,1,0.30448,0,75,75,75,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,2,3,NEW,C,,,2,1,0.444795,0,76,76,76,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Buzz.wav,1,1,OLD,C,,,1,1,0.58663,0,77,77,77,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Siren_E.wav,2,3,NEW,C,,,2,1,0.60592,0,78,78,78,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,1,1,OLD,C,,,1,1,0.25368,0,79,79,79,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,2,3,NEW,C,,,2,1,0.32987,0,80,80,80,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,2,3,NEW,C,,,2,1,0.4175,0,81,81,81,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_E.wav,2,2,SIMILAR,C,,,1,0,1.005735,0,82,82,82,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chomp_A.wav,2,3,NEW,C,,,2,1,0.254125,0,83,83,83,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Elephant_A.wav,2,2,SIMILAR,C,,,1,0,0.198165,0,84,84,84,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cup.wav,2,3,NEW,C,,,2,1,0.87741,0,85,85,85,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chime_A.wav,2,2,SIMILAR,C,,,2,1,0.829725,0,86,86,86,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Droplet_B.wav,2,3,NEW,C,,,2,1,0.500695,0,87,87,87,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Faucet_C.wav,2,2,SIMILAR,C,,,1,0,0.55908,0,88,88,88,1
,,,,,,,,,,,,,,5fb590d309dec70ce2efdf3d,2021-03-21_16h18.32.863,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,1,1,OLD,C,,,2,0,0.35333,0,89,89,89,1
