SoundFile5,Correct,Correct2,Type,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8.061900799977593,None,8.061900799977593,None,10.597074399935082,None,space,0.4250531999859959,10.597074399935082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
,,,,,,,,,,,,,,,,,,,,,,11.063032799982466,None,11.063944439962505,None,11.063032799982466,None,11.597369399969466,None,11.597369399969466,None,space,2.1916178000392392,11.597369399969466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.814054199960083,None,13.814054199960083,None,space,0.28764090000186116,13.814054199960083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.130822199978866,None,space,5.080026099923998,14.130822199978866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.130822199978866,None,19.230400300002657,None,19.230400300002657,None,space,2.6499151999596506,19.230400300002657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
Practice/Seagull_A.wav,2,3,NEW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9815152999945,24.246427500038408,21.981125520006753,None,21.9815152999945,24.246427500038408,3,1,9.533354199957103,24.26914560003206,None,24.26914560003206,None,24.26914560003206,None,24.26914560003206,None,24.26914560003206,None,33.84319629997481,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
Practice/Skid_B.wav,2,3,NEW,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86860139993951,None,34.86338893997018,None,34.86860139993951,None,3,1,1.7968654999276623,36.9805680999998,None,36.9805680999998,None,36.9805680999998,None,36.9805680999998,None,36.9805680999998,None,38.798090999946,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
Practice/Seagull_A.wav,1,1,OLD,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.82733719993848,42.09652100002859,39.830093339993624,None,39.82733719993848,42.09652100002859,1,1,1.2416011999594048,42.1420493000187,None,42.1420493000187,None,42.1420493000187,None,42.1420493000187,None,42.1420493000187,None,43.413396000047214,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
Practice/Gargle_A.wav,2,3,NEW,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.456311699934304,None,44.44677566000028,None,44.456311699934304,None,3,1,0.8040753999957815,46.76053650001995,None,46.76053650001995,None,46.76053650001995,None,46.76053650001995,None,46.76053650001995,None,47.58272810000926,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
Practice/Gargle_B.wav,2,2,SIMILAR,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6340236000251,None,48.630496959981976,None,48.6340236000251,None,2,1,0.5802399999229237,50.68150780000724,None,50.68150780000724,None,50.68150780000724,None,50.68150780000724,None,50.68150780000724,None,51.28066950000357,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1645,GuessTheSound,2020.2.10,59.94607250730313,
