PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,SoundFiles3,Correct,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.953350700030569,None,11.953350700030569,None,13.921735600044485,None,13.921735600044485,None,space,0.4066058999742381,13.921735600044485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_17_1249,GuessTheSound,2020.2.10,60.01428341040038,
,,,,,,,,,,,,,,,,,,14.410369399993215,None,14.402511340007186,None,14.410369399993215,None,14.719375399989076,None,14.719375399989076,None,space,0.39376259996788576,14.719375399989076,None,,,,,,,,,,,,,,,,001,2021_Jan_17_1249,GuessTheSound,2020.2.10,60.01428341040038,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.140560700034257,None,15.140560700034257,None,space,0.42292689997702837,15.140560700034257,None,,,,,,,,001,2021_Jan_17_1249,GuessTheSound,2020.2.10,60.01428341040038,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.745582700008526,None,15.73534810001729,None,15.745582700008526,None,,,,,,,
