SoundFile,Correct,Correct2,Type,Trial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,18.075826599961147,None,18.075826599961147,None,21.711635699961334,None,space,0.6485975000541657,21.711635699961334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
,,,,,,,,,,,,,,,,,,,22.429204399930313,None,22.42722819992341,None,22.429204399930313,None,23.484064599964768,None,23.484064599964768,None,space,0.5417285999283195,23.484064599964768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04811709979549,None,24.04811709979549,None,space,0.4327585999853909,24.04811709979549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.516680399887264,None,space,0.39736329996958375,24.516680399887264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.516680399887264,None,24.95056249992922,None,24.95056249992922,None,space,0.4128221001010388,24.95056249992922,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40419809985906,None,space,0.8178217001259327,25.40419809985906,None,,,,,,,,,,,,,,,,,,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/Repeat/ManWhistle.wav,2,3,NEW,B,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40419809985906,None,26.45017799991183,None,27.810135099943725,None,27.819560899864882,None,27.819560899864882,None,30.04505359986797,None,3,1,0.31550980010069907,30.04505359986797,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Siren_E.wav,2,3,NEW,B,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.381143999984488,None,31.910315799945963,None,31.914939999813214,None,31.914939999813214,None,34.12730699987151,None,3,1,0.6178450000006706,34.12730699987151,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Footsteps_G.wav,2,3,NEW,B,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.780274299904704,None,36.3252405999694,None,36.32804119982757,None,36.32804119982757,None,38.54312939988449,None,3,1,0.14448569994419813,38.54312939988449,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/Doubled/Chicken_A.wav,2,3,NEW,B,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.70881629991345,None,40.226139799878,None,40.230446399888024,None,40.230446399888024,None,41.91072199982591,None,3,1,0.05450410000048578,41.91072199982591,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
