PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,SoundFile5,Correct,Type,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.9726567000034265,None,7.9726567000034265,None,8.723621700017247,None,space,0.465874099987559,8.723621700017247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1953,GuessTheSound,2020.2.10,60.07402321557254,
,,,,,,,,,,,,,,,,,9.221375000022817,None,9.223744780034757,None,9.221375000022817,None,10.474647700029891,None,10.474647700029891,None,space,4.6154762000078335,10.474647700029891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1953,GuessTheSound,2020.2.10,60.07402321557254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.10746960004326,None,15.10746960004326,None,space,4.548580200003926,15.10746960004326,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1953,GuessTheSound,2020.2.10,60.07402321557254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67388390004635,None,19.67388390004635,None,space,13.728303599986248,19.67388390004635,None,,,,,,,,,,,,,,,,001,2021_Feb_14_1953,GuessTheSound,2020.2.10,60.07402321557254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42330600001151,None,33.42330600001151,None,space,0.463051299971994,33.42330600001151,None,,,,,,,,001,2021_Feb_14_1953,GuessTheSound,2020.2.10,60.07402321557254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.964388000022154,36.373015100019984,33.95703906002455,None,33.964388000022154,36.373015100019984,,,,,,,
