WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,5.459,space,3.125,Chicken,0,0,0,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Horse,0,1,1,72,1,Test/Foils/Horse.wav,New,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Bells,0,2,2,37,1,Initial/NoRepeat/Sleighbells_B.wav,NoRepeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Saxophone,0,3,3,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Sneeze,0,4,4,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Chopping board,0,5,5,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Duck,0,6,6,89,1,Initial/NoRepeat/Duck_A.wav,Extra,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Telephone,0,7,7,52,1,Initial/Repeat/Phone_A.wav,Repeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Climbing stairs,0,8,8,29,1,Initial/NoRepeat/Footsteps_B.wav,NoRepeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Putting down a cup on a plate,0,9,9,47,1,Initial/Repeat/Cup.wav,Repeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Xylophone,0,10,10,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Airplane,0,11,11,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Steam Engine,0,12,12,98,1,Initial/Doubled/Train_A.wav,Extra,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,Wind chimes,0,13,13,17,1,Initial/Doubled/Windchime_A.wav,Doubled,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,14,14,78,1,Test/Foils/Cards.wav,New,5d67fe2073cd1d001a611229,001,2021-01-01_13h00.51.769,GuessTheSound,2020.2.10,Win32,60,,
