ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,0,0,18,1,Initial/Doubled/Surf_A.wav,Doubled,,001,2020-12-21_18h56.17.429,GuessTheSound,2020.2.10,Win32,60
,0,1,1,89,1,Initial/NoRepeat/Duck_A.wav,Extra,,001,2020-12-21_18h56.17.429,GuessTheSound,2020.2.10,Win32,60
,0,2,2,7,1,Initial/Doubled/Dog_A.wav,Doubled,,001,2020-12-21_18h56.17.429,GuessTheSound,2020.2.10,Win32,60
