WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,14.13128,space,6.505305,donkey,0,0,0,68,1,Test/Foils/Donkey.wav,New,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,water,0,1,1,24,1,Initial/NoRepeat/Droplet_B.wav,NoRepeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,howl,0,2,2,48,1,Initial/Repeat/Howl.wav,Repeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,water,0,3,3,27,1,Initial/NoRepeat/Faucet_A.wav,NoRepeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,plane,0,4,4,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,chicken,0,5,5,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,bur,0,6,6,95,1,Test/Foils/PaperRip.wav,Extra,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,mooing,0,7,7,22,1,Initial/NoRepeat/Cow.wav,NoRepeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,bubbling,0,8,8,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,coins,0,9,9,4,1,Initial/Doubled/Coin_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,sticks,0,10,10,67,1,Test/Foils/Curtain.wav,New,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,clapping,0,11,11,3,1,Initial/Doubled/Clap_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,toot,0,12,12,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,saxophone,0,13,13,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,drying,0,14,14,13,1,Initial/Doubled/HairDryer_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,starting the car,0,15,15,81,1,Initial/Doubled/CarStart_A.wav,Extra,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,gurgling,0,16,16,10,1,Initial/Doubled/Gargle_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,wood chop,0,17,17,61,1,Test/Foils/Axe.wav,New,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,heartbeat,0,18,18,71,1,Test/Foils/Heartbeat.wav,New,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,whistling,0,19,19,59,1,Initial/Repeat/Whistle_A.wav,Repeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,propellers,0,20,20,93,1,Initial/NoRepeat/Helicopter_A.wav,Extra,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,meow,0,21,21,82,1,Initial/Doubled/Cat_A.wav,Extra,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,insects,0,22,22,44,1,Initial/Repeat/Cicade.wav,Repeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,quack,0,23,23,89,1,Initial/NoRepeat/Duck_A.wav,Extra,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,signals,0,24,24,11,1,Initial/Doubled/Siren_A.wav,Doubled,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,shake,0,25,25,64,1,Test/Foils/Brushing.wav,New,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
,,,,mixing,0,26,26,57,1,Initial/Repeat/Stir.wav,Repeat,5f8f06786c0b690ec6481f00,001,2021-01-01_17h00.23.213,GuessTheSound,2020.2.10,Win32,60,,
