InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.942286999896169,None,8.942286999896169,None,13.063196699833497,None,13.063196699833497,None,space,0.5328068998642266,13.063196699833497,None,,,,,,,,,,,,,,,,,,001,2021_Jan_04_2219,GuessTheSound,2020.2.10,59.962679223495506,
,,,,,,,,,,,,13.625108099775389,None,13.625108099775389,None,space,0.6812154001090676,13.625108099775389,None,,,,,,,,,,001,2021_Jan_04_2219,GuessTheSound,2020.2.10,59.962679223495506,
,,,,,,,,,,,,,,,,,,,,14.399968199897557,None,14.389897999935783,None,14.399968199897557,None,15.056072699837387,None,,,,,,,
