SoundFile5,Correct,Correct2,Type,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Thunder_A.wav,2,3,NEW,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.190444199950434,None,58.71925992001779,None,58.72357979998924,None,58.72357979998924,None,61.72000139998272,None,3,1,0.5851094999816269,61.72000139998272,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Lures/Chime_B.wav,2,3,NEW,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.33578269998543,None,63.8858035400277,None,63.88067520002369,None,63.88067520002369,None,66.70342929998878,None,3,1,0.34796600008849055,66.70342929998878,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Toilet_B.wav,2,3,NEW,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0721716999542,None,68.60239851993975,None,68.60602019994985,None,68.60602019994985,None,71.51981530000921,None,3,1,0.31394460005685687,71.51981530000921,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Typing.wav,2,3,NEW,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.85221829998773,None,73.40281954002567,None,73.40491149993613,None,73.40491149993613,None,76.2699200999923,None,3,1,0.47333619999699295,76.2699200999923,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Pour.wav,2,3,NEW,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7697896999307,None,78.30249002993806,None,78.30025269999169,None,78.30025269999169,None,80.86988659994677,None,3,1,1.0034603999229148,80.86988659994677,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Sleighbells_B.wav,2,3,NEW,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90321330004372,None,83.43559982998995,None,83.43118039995898,None,83.43118039995898,None,85.85335069999564,None,3,1,0.6927018999122083,85.85335069999564,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Thunder_A.wav,1,1,OLD,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.57031949993689,None,88.0856921100407,None,88.09140819997992,None,88.09140819997992,None,91.08660329994746,None,1,1,0.519396899966523,91.08660329994746,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Buzz.wav,2,3,NEW,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63644529995508,None,93.152187720011,None,93.1563623000402,None,93.1563623000402,None,95.46970989997499,None,3,1,0.540962400031276,95.46970989997499,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Baby_B.wav,2,3,NEW,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.03567479993217,None,97.56873763002223,None,97.56621710001491,None,97.56621710001491,None,100.6031339999754,None,3,1,0.014643700094893575,100.6031339999754,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Mosquito_B.wav,2,3,NEW,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.63578080001753,None,102.15204912000337,None,102.1589312000433,None,102.1589312000433,None,104.30283119995147,None,3,1,0.45360480004455894,104.30283119995147,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Typing.wav,1,1,OLD,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7856472999556,None,106.30194212002681,None,106.29654310003389,None,106.29654310003389,None,109.15288750000764,None,1,1,0.4391470999689773,109.15288750000764,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Chime_A.wav,2,2,SIMILAR,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6185691000428,None,111.15197842997732,None,111.14826409996022,None,111.14826409996022,None,113.96934319997672,None,1,0,0.5448642000555992,113.96934319997672,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/DialTone.wav,2,3,NEW,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.53510440001264,None,116.06859132995596,None,116.06405459996313,None,116.06405459996313,None,118.56933510000817,None,3,1,0.3691259999759495,118.56933510000817,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Elephant_B.wav,2,2,SIMILAR,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.95674860000145,None,120.48528382002843,None,120.49221109994687,None,120.49221109994687,None,123.30271089996677,None,2,1,1.0155719000613317,123.30271089996677,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Writing_A.wav,2,3,NEW,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.33664909994695,None,125.86905571999961,None,125.87492049997672,None,125.87492049997672,None,128.5692471000366,None,3,1,0.31683170003816485,128.5692471000366,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Faucet_A.wav,2,3,NEW,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.90634849993512,None,130.43517601997593,None,130.43893169995863,None,130.43893169995863,None,132.91913359996397,None,3,1,0.7067123999586329,132.91913359996397,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Toilet_B.wav,1,1,OLD,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.65379280003253,None,135.16853631000268,None,135.17632760002743,None,135.17632760002743,None,138.102703499957,None,1,1,0.38757230003830045,138.102703499957,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Sleighbells_B.wav,1,1,OLD,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5182639999548,None,140.03513011995238,None,140.02830659993924,None,140.02830659993924,None,142.4527012000326,None,1,1,0.6496202000416815,142.4527012000326,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Wind_B.wav,2,3,NEW,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.12274459993932,None,144.68496683998964,None,144.68547509994823,None,144.68547509994823,None,147.41904519998934,None,3,1,0.4024914000183344,147.41904519998934,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Pour_C.wav,2,2,SIMILAR,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.85157159995288,None,149.3684811199317,None,149.37638889998198,None,149.37638889998198,None,152.38587819994427,None,2,1,0.6755452000070363,152.38587819994427,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Buzz.wav,1,1,OLD,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.08669279993046,None,154.60177740993677,None,154.61017689993605,None,154.61017689993605,None,156.91920589993242,None,1,1,0.5624861000105739,156.91920589993242,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Baby_A.wav,2,2,SIMILAR,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.50225419993512,None,159.01830582001713,None,159.01630909997039,None,159.01630909997039,None,161.6190743999323,None,2,1,0.5832721999613568,161.6190743999323,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Writing_C.wav,2,2,SIMILAR,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2184239999624,None,163.751451330015,None,163.74856620002538,None,163.74856620002538,None,166.46899620001204,None,2,1,1.0753658999456093,166.46899620001204,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Mosquito_B.wav,1,1,OLD,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.56807559996378,None,169.0681584099424,None,169.0761879000347,None,169.0761879000347,None,171.2190118000144,None,2,0,2.530335700022988,171.2190118000144,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Cough_A.wav,2,3,NEW,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.76897880004253,None,175.2847790199565,None,175.2794530999381,None,175.2794530999381,None,176.98579269996844,None,3,1,0.49597139994148165,176.98579269996844,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/DialTone.wav,1,1,OLD,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.50188080000225,None,179.00123251000187,None,179.00983400002588,None,179.00983400002588,None,181.5187511999393,None,1,1,0.5237438000040129,181.5187511999393,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Heartbeat.wav,2,3,NEW,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0678910999559,None,183.58465331997724,None,183.5903642999474,None,183.5903642999474,None,186.00215349998325,None,3,1,0.4661596000660211,186.00215349998325,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/IceDrop.wav,2,3,NEW,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4842753999401,None,188.00102031994612,None,188.00904379994608,None,188.00904379994608,None,190.76878489996307,None,3,1,0.4857898000627756,190.76878489996307,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Bird_B.wav,2,3,NEW,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.28471869998612,None,192.80121671997478,None,192.80429000000004,None,192.80429000000004,None,194.53536440001335,None,3,1,0.7406600000103936,194.53536440001335,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Puff_A.wav,2,3,NEW,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.30415999994148,None,196.83453482000624,None,196.83412959997077,None,196.83412959997077,None,198.53508790000342,None,3,1,0.5985456999624148,198.53508790000342,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Faucet_B.wav,2,2,SIMILAR,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.15200370003004,None,200.66793011997362,None,200.66620300000068,None,200.66620300000068,None,203.4685597999487,None,2,1,1.0426327999448404,203.4685597999487,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Duck_A.wav,2,3,NEW,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.53815759997815,None,206.06791802002118,None,206.070956200012,None,206.070956200012,None,208.16852089995518,None,3,1,0.4089092999929562,208.16852089995518,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Laugh_A.wav,2,3,NEW,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.60188940004446,None,210.13443002999995,None,210.12749430001713,None,210.12749430001713,None,212.83439249999356,None,3,1,0.5538785000098869,212.83439249999356,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Wind_B.wav,1,1,OLD,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.41807000001427,None,214.93440472004005,None,214.92969709995668,None,214.92969709995668,None,217.6684620999731,None,1,1,1.2091734000714496,217.6684620999731,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Chicken_A.wav,2,3,NEW,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.90276169998106,None,220.43437132001856,None,220.4333983999677,None,220.4333983999677,None,222.11835210002027,None,3,1,0.568914599949494,222.11835210002027,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Lures/Guitar_B.wav,2,3,NEW,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.71748520003166,None,224.2340836199699,None,224.24475499999244,None,224.24475499999244,None,226.56857609993313,None,3,1,0.2968266000971198,226.56857609993313,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Cello.wav,2,3,NEW,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.88551379996352,None,228.41762531998103,None,228.42475809995085,None,228.42475809995085,None,231.3182925999863,None,3,1,0.25486510002519935,231.3182925999863,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Heartbeat.wav,1,1,OLD,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.60075620003045,None,233.11761081994047,None,233.11287950002588,None,233.11287950002588,None,235.518157399958,None,1,1,0.40751829999499023,235.518157399958,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Airplane_B.wav,2,3,NEW,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9519654000178,None,237.48403002002743,None,237.49189349997323,None,237.49189349997323,None,240.10156179999467,None,3,1,0.37743959994986653,240.10156179999467,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Cough_E.wav,2,2,SIMILAR,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.501547700027,None,242.01730501996354,None,242.0184573000297,None,242.0184573000297,None,243.75136230001226,None,2,1,0.5711961999768391,243.75136230001226,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
