WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
space,8.035,space,2.506,guitar,0,0,0,51,1,Initial/Repeat/MetalBang.wav,Repeat,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,tearing paper,0,1,1,95,1,Test/Foils/PaperRip.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,lauging,0,2,2,15,1,Initial/Doubled/Laugh_A.wav,Doubled,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,donkey,0,3,3,68,1,Test/Foils/Donkey.wav,New,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,eating crisps,0,4,4,83,1,Initial/Doubled/Chomp_A.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,photo,0,5,5,80,1,Test/Foils/Camera.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,pingpong,0,6,6,53,1,Initial/Repeat/Pingpong.wav,Repeat,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,vibration,0,7,7,66,1,Test/Foils/Buzz.wav,New,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,music,0,8,8,46,1,Initial/Repeat/Drum_B.wav,Repeat,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,frog,0,9,9,89,1,Initial/NoRepeat/Duck_A.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,trumpet,0,10,10,58,1,Initial/Repeat/Trumpet_B.wav,Repeat,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,hammer,0,11,11,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,horse,0,12,12,72,1,Test/Foils/Horse.wav,New,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,car,0,13,13,81,1,Initial/Doubled/CarStart_A.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,ambulance,0,14,14,11,1,Initial/Doubled/Siren_A.wav,Doubled,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
,,,,writing,0,15,15,99,1,Initial/Doubled/Writing_A.wav,Extra,59c16bcd754a19000111c523,001,2021-01-01_15h59.31.178,GuessTheSound,2020.2.10,Win32,60,,
