InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.811125800013542,None,11.811125800013542,None,16.81440220004879,None,16.81440220004879,None,space,6.869835800025612,16.81440220004879,None,,,,,,,,,,,,,,,,,,001,2021_Jan_05_1227,GuessTheSound,2020.2.10,60.03575734569817,
,,,,,,,,,,,,23.71433290001005,None,23.71433290001005,None,space,1.5798305999487638,23.71433290001005,None,,,,,,,,,,001,2021_Jan_05_1227,GuessTheSound,2020.2.10,60.03575734569817,
,,,,,,,,,,,,,,,,,,,,25.35424969997257,None,25.346415389864706,None,25.35424969997257,None,26.445739699993283,None,,,,,,,
