ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,0,0,37,1,Initial/NoRepeat/Sleighbells_B.wav,NoRepeat,,001,2020-12-22_00h34.42.207,GuessTheSound,2020.2.10,Win32,60
