SoundFiles,Type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,text.started,text.stopped,Music.started,Music.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Rooster_B.wav,Extra,0,0,0,96,9.349640100030228,None,10.355137699982151,None,10.35060348000261,None,11.416033799992874,None,13.555736400012393,None,14.438147799985018,None,15.432814900006633,None,16.488450000004377,None,"

",16.488450000004377,None,0.007749639975372702,None,16.488450000004377,None,16.482777640002315,None,16.488450000004377,None,16.488450000004377,None,,001,2020_Dec_21_1855,GuessTheSound,2020.2.10,59.94542569458442,
,,,,,,,,,,,,,,17.863021600001957,None,18.866310300014447,None,19.86608459998388,None,20.91934790002415,None,"

",20.91934790002415,None,0.013423839991446584,None,20.91934790002415,None,20.916171539993957,None,20.91934790002415,None,,,,,,,,,
