PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,SoundFiles3,Correct,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,7.915633300086483,None,7.915633300086483,None,8.874773200019263,None,space,0.5377800998976454,8.874773200019263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_22_2005,GuessTheSound,2020.2.10,59.82163581746808,
,,,,,,,,,,,,,,,,9.505371400038712,None,9.508087399997748,None,9.505371400038712,None,11.098020200035535,None,11.098020200035535,None,space,0.481552799930796,11.098020200035535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_22_2005,GuessTheSound,2020.2.10,59.82163581746808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.613679500063881,None,11.613679500063881,None,space,0.45438740006648004,11.613679500063881,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_22_2005,GuessTheSound,2020.2.10,59.82163581746808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.102086500031874,None,space,0.4281190999317914,12.102086500031874,None,,,,,,,,,,,,,,,,,,001,2021_Jan_22_2005,GuessTheSound,2020.2.10,59.82163581746808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.102086500031874,None,12.561338800005615,None,12.561338800005615,None,space,0.5171936999540776,12.561338800005615,None,,,,,,,,001,2021_Jan_22_2005,GuessTheSound,2020.2.10,59.82163581746808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.152692100033164,None,13.157500560022891,None,13.152692100033164,None,,,,,,,
