trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,SoundFiles2,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,16.569310300052166,None,16.569310300052166,None,17.137398600112647,None,17.137398600112647,None,space,0.44112169998697937,17.137398600112647,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_05_0055,GuessTheSound,2020.2.10,60.0917481360741,
,,,,,,,,,,,,,,,,,17.60462940018624,None,17.60462940018624,None,space,0.2857015000190586,17.60462940018624,None,,,,,,,,,,,,,,,,001,2021_Jan_05_0055,GuessTheSound,2020.2.10,60.0917481360741,
,,,,,,,,,,,,,,,,,,,,,,,,,17.952224100008607,None,17.95294178011827,None,17.952224100008607,None,18.169504600111395,None,20.255755100166425,None,21.19087370019406,None,22.186060800217092,None,,,,,,,
