File,Correct,SoundFile,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.074505500029773,None,11.074505500029773,None,13.992050700006075,None,space,0.6935612000524998,13.992050700006075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14.728025300079025,None,14.725110640074128,None,14.728025300079025,None,15.375856200000271,None,15.375856200000271,None,space,1.1381454999791458,15.375856200000271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t1_2.wav,1,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.608622050029226,None,21.124934500083327,None,16.602565100067295,21.141804400016554,16.602565100067295,21.141804400016554,3,0,0.9409325000597164,21.124934500083327,None,22.09146980009973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t2_2.wav,2,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.107721740053968,None,27.624812200083397,None,23.098809700109996,27.641558600007556,23.098809700109996,27.641558600007556,3,0,0.5088989000068977,27.624812200083397,None,28.157752700033598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t3_1.wav,3,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.174645839980805,None,33.69167160009965,None,29.16551070008427,33.708261000108905,29.16551070008427,33.708261000108905,2,0,0.5822457999456674,33.69167160009965,None,34.29153960000258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t2_1.wav,2,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.308058240008535,None,39.82462330011185,None,35.29925140005071,39.84132170001976,35.29925140005071,39.84132170001976,1,0,0.7512447000481188,39.82462330011185,None,40.59121690003667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t3_2.wav,3,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.62476990998257,None,46.139905300107785,None,41.619982900097966,46.15642030001618,41.619982900097966,46.15642030001618,3,1,0.8564118000213057,46.139905300107785,None,47.036631200113334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
Headphone/t1_1.wav,1,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.056897340016434,None,52.574553100042976,None,48.04598650010303,52.59145270008594,48.04598650010303,52.59145270008594,2,0,0.49364859994966537,52.574553100042976,None,53.09087690000888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09255710011348,None,54.09255710011348,None,space,2.114993999945,54.09255710011348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.22506510000676,None,space,1.1191274999873713,56.22506510000676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_20_1458,GuessTheSound,2020.2.10,60.029954951983775,
