File,Correct,SoundFile,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,2,Initial/Doubled/Siren_A.wav,3,NEW,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6609282999998,None,448.24228445003973,None,448.2395872999914,None,448.2395872999914,None,451.0262326000957,None,3,1,0.4136196000035852,451.0262326000957,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Repeat/Crow_B.wav,3,NEW,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.46502190001775,None,453.02544324006885,None,453.02198489999864,None,453.02198489999864,None,455.09303480002563,None,3,1,0.31983000005129725,455.09303480002563,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Repeat/Bagpipe.wav,1,OLD,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.441936200019,None,456.95870392001234,None,456.95568110002205,None,456.95568110002205,None,459.326373500051,None,3,0,5.024174700025469,459.326373500051,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Repeat/Cup.wav,1,OLD,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.37803630006965,None,465.89187121001305,None,465.9045848000096,None,465.9045848000096,None,467.2426941000158,None,1,1,0.4825162999331951,467.2426941000158,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Foils/Bullfrog.wav,3,NEW,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.7438931000652,None,469.32577595004113,None,469.32057710003573,None,469.32057710003573,None,472.19265270000324,None,3,1,1.407402699929662,472.19265270000324,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6276678000577,None,475.19184923998546,None,475.1944054000778,None,475.1944054000778,None,478.0594015000388,None,2,1,2.087808100041002,478.0594015000388,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Doubled/HairDryer_A.wav,3,NEW,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1755857000826,None,481.7254339400679,None,481.7233941000886,None,481.7233941000886,None,484.29266360006295,None,3,1,1.3962569000432268,484.29266360006295,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Airhorn.wav,1,OLD,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.71274460002314,None,487.22496190998936,None,487.23911220009904,None,487.23911220009904,None,489.7925667000236,None,3,0,0.3548860000446439,489.7925667000236,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Hammer_A.wav,3,NEW,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.16497420007363,None,491.7085566300084,None,491.7192866000114,None,491.7192866000114,None,494.1934500000207,None,3,1,0.7032271000789478,494.1934500000207,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.9250544999959,None,496.47530073998496,None,496.48049350001384,None,496.48049350001384,None,498.97593190008774,None,1,0,0.2813900000182912,498.97593190008774,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/NoRepeat/Cow.wav,1,OLD,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.2772631000262,None,500.7917650100426,None,500.8026857000077,None,500.8026857000077,None,502.64230300008785,None,1,1,0.29113399994093925,502.64230300008785,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.95945620001294,None,504.5249711399665,None,504.5278288000263,None,504.5278288000263,None,507.19229620008264,None,3,1,0.46759710006881505,507.19229620008264,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Dog_E.wav,3,NEW,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.69335690001026,None,509.2581340400502,None,509.2559147999855,None,509.2559147999855,None,511.0089522000635,None,3,1,0.6155017000855878,511.0089522000635,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Bowlingpins.wav,1,OLD,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.6466006000992,None,513.1582331100362,None,513.1697054000106,None,513.1697054000106,None,515.609117200016,None,3,0,0.3117256999248639,515.609117200016,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Piano_D.wav,3,NEW,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9429720999906,None,517.5082279400667,None,517.5153801999986,None,517.5153801999986,None,520.3922480000183,None,3,1,0.3951344999950379,520.3922480000183,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Fireworks.wav,3,NEW,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.8092156000203,None,522.3748848399846,None,522.3789055000525,None,522.3789055000525,None,525.2420390000334,None,3,1,0.35027080005966127,525.2420390000334,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Bullfrog.wav,1,OLD,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.6092547000153,None,527.1411297200248,None,527.1345133000286,None,527.1345133000286,None,530.0087357000448,None,3,0,0.35865920002106577,530.0087357000448,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Siren_C.wav,2,SIMILAR,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3939691000851,None,531.9412666300195,None,531.9497059000423,None,531.9497059000423,None,534.4252922000596,None,3,0,0.6295316000469029,534.4252922000596,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Crow_A.wav,2,SIMILAR,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0768249999965,None,536.624610930041,None,536.6321340000723,None,536.6321340000723,None,538.3255939000519,None,2,1,0.8917100999969989,538.3255939000519,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Goat_B.wav,3,NEW,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2426061000442,None,540.8077688399935,None,540.8066800000379,None,540.8066800000379,None,542.9585350000998,None,3,1,0.25333909993059933,542.9585350000998,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Doubled/HairDryer_A.wav,1,OLD,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.2412035000743,None,544.7579638200114,None,544.757485600072,None,544.757485600072,None,547.325310699991,None,3,0,0.3998753000050783,547.325310699991,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.7426309000002,None,549.2745464200852,None,549.2706394999987,None,549.2706394999987,None,551.7586097000167,None,1,1,0.12352329993154854,551.7586097000167,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Coin_C.wav,3,NEW,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.9076309000375,None,553.4410900300718,None,553.4438464000123,None,553.4438464000123,None,554.7586410000222,None,3,1,1.6977670000633225,554.7586410000222,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Repeat/Howl.wav,3,NEW,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.4771441000048,None,558.0411337399855,None,558.0392329000169,None,558.0392329000169,None,560.7917884000344,None,3,1,0.374972700024955,560.7917884000344,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.192486200016,None,562.7076995099778,None,562.7189393000444,None,562.7189393000444,None,565.1917068000184,None,1,1,1.1597488999832422,565.1917068000184,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.3740645000944,None,567.9242568400223,None,567.9329479000298,None,567.9329479000298,None,570.3917011000449,None,3,1,1.2878905000397936,570.3917011000449,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Doubled/Bubbles_A.wav,3,NEW,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.7080294000916,None,573.2407686299994,None,573.2494722000556,None,573.2494722000556,None,575.674949600012,None,3,1,6.152720100013539,575.674949600012,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Footsteps_C.wav,2,SIMILAR,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.8590823000995,None,583.4243422399741,None,583.4263408000115,None,583.4263408000115,None,586.2080837000394,None,2,1,2.8851713000331074,586.2080837000394,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Doubled/Growl_A.wav,3,NEW,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1095306000207,None,590.6742968399776,None,590.6765040000901,None,590.6765040000901,None,593.5249009000836,None,3,1,1.2787044999422505,593.5249009000836,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Foils/Horse.wav,3,NEW,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.8259980999865,None,596.3907610400347,None,596.3854697000934,None,596.3854697000934,None,598.5747059000423,None,1,0,0.39527930004987866,598.5747059000423,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Piano_D.wav,1,OLD,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.9904186000349,None,600.5072170200292,None,600.5068637999939,None,600.5068637999939,None,603.3747857999988,None,1,1,0.47848559997510165,603.3747857999988,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Dog_F.wav,2,SIMILAR,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8755115000531,None,605.4406219400698,None,605.4371554000536,None,605.4371554000536,None,607.1079430000391,None,2,1,3.1863904000492766,607.1079430000391,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/NoRepeat/Fireworks.wav,1,OLD,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3250995000126,None,611.85726342001,None,611.8517041000305,None,611.8517041000305,None,614.7246375000104,None,1,1,0.38629100006073713,614.7246375000104,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Repeat/Printer.wav,3,NEW,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1403727000579,None,616.6902871399652,None,616.6941096000373,None,616.6941096000373,None,619.457807400031,None,3,1,0.8898729999782518,619.457807400031,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Foils/Camera.wav,3,NEW,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.3742099000374,None,621.9071038300754,None,621.9146518000634,None,621.9146518000634,None,622.8746580000734,None,1,0,0.49060060002375394,622.8746580000734,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Clap_B.wav,3,NEW,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3917871000012,None,624.9570508400211,None,624.9578136000782,None,624.9578136000782,None,627.6078640000196,None,3,1,0.6502916999161243,627.6078640000196,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Repeat/PaperRip.wav,3,NEW,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.2902267000172,None,629.8234872300527,None,629.8307974000927,None,629.8307974000927,None,631.4221606000792,None,3,1,0.4042489998973906,631.4221606000792,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Coin_B.wav,2,SIMILAR,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.8550522000296,None,633.3889270299696,None,633.3915757000213,None,633.3915757000213,None,634.7567600000184,None,2,1,2.2696050000377,634.7567600000184,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0588346000295,None,638.623811139958,None,638.6255824000109,None,638.6255824000109,None,640.7743829000974,None,3,1,0.6416677999077365,640.7743829000974,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Foils/Steam.wav,3,NEW,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.4420463000424,None,643.0068557399791,None,643.008074900019,None,643.008074900019,None,645.5244516000384,None,1,0,0.33030640007928014,645.5244516000384,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8751150000608,None,647.4066480200272,None,647.404311100021,None,647.404311100021,None,649.8576980000362,None,3,0,0.4998905999818817,649.8576980000362,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Initial/Doubled/CarStart_A.wav,3,NEW,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.373321800027,None,651.940460349957,None,651.9496560000116,None,651.9496560000116,None,654.457584900083,None,3,1,0.3328332999954,654.457584900083,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Repeat/Howl.wav,1,OLD,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.8067346999887,None,656.3234040200477,None,656.3236070000567,None,656.3236070000567,None,659.074179999996,None,1,1,0.26294839999172837,659.074179999996,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Growl_B.wav,2,SIMILAR,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.3607329000952,None,660.9235828400124,None,660.923830899992,None,660.923830899992,None,663.7908463000786,None,3,0,0.34616219997406006,663.7908463000786,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Goat_C.wav,2,SIMILAR,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.1582832999993,None,665.7236884400481,None,665.7260636000428,None,665.7260636000428,None,667.5407720000949,None,2,1,0.7640489999903366,667.5407720000949,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Foils/Donkey.wav,3,NEW,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3238931000233,None,669.873507339973,None,669.8796190000139,None,669.8796190000139,None,672.5907024000771,None,1,0,0.30032389995176345,672.5907024000771,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Repeat/PaperRip.wav,1,OLD,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.9083334000316,None,674.4233887100709,None,674.4335552999983,None,674.4335552999983,None,676.0240370000247,None,1,1,0.6533747999928892,676.0240370000247,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Test/Lures/Bubbles_B.wav,2,SIMILAR,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.707336600055,None,678.2732021499542,None,678.2697826999938,None,678.2697826999938,None,680.7074956999859,None,2,1,1.2037933999672532,680.7074956999859,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
