SoundFiles3,Correct,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no1.started,no1.stopped,no_2.started,no_2.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.410894600034226,None,7.410894600034226,None,8.209527300030459,None,8.209527300030459,None,space,0.4756387999514118,8.209527300030459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,8.76537159999134,None,8.758138580003289,None,8.76537159999134,None,9.312452299986035,None,9.312452299986035,None,space,0.44850210001459345,9.312452299986035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.778847600042354,None,9.778847600042354,None,space,0.40469889994710684,9.778847600042354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
Practice/Seagull_A.wav,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.308968500001356,None,10.307613339967794,None,10.308968500001356,None,3,1,2.8740101999719627,12.600924600032158,None,12.600924600032158,None,12.600924600032158,None,12.600924600032158,None,12.600924600032158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.499573900015093,None,space,1.172246499976609,15.499573900015093,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
Initial/Doubled/Coin_A.wav,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.499573900015093,None,18.740975800028536,None,17.741033900005277,18.740975800028536,16.75846330000786,17.757484400004614,19.724199940008113,None,19.727861499995925,None,19.727861499995925,None,20.841571700002532,None,3,1,4.160511999973096,20.841571700002532,None,,001,2021_Jan_18_1254,GuessTheSound,2020.2.10,59.97940306976616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.024051900021732,None,26.024526600027457,27.024051900021732,25.026506500027608,26.040936700010207,28.040828740014696,None,28.037120699998923,29.15736499999184,28.037120699998923,29.15736499999184,,,,,,,,,,,,,,
