SoundFiles,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Test/Foils/Wind_B.wav,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8087561998982,None,48.81488789990544,None,49.814733299892396,None,50.81779669993557,None,"

",50.81779669993557,None,0.008236210094764829,None,50.81779669993557,None,50.81507540999446,None,50.81779669993557,None,50.81779669993557,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/NoRepeat/Thunder_A.wav,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.79862939985469,None,52.79848279990256,None,53.813537899870425,None,54.81997499987483,None,"

",54.81997499987483,None,0.0011170101352036,None,54.81997499987483,None,54.81344010999892,None,54.81997499987483,None,54.81997499987483,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/Doubled/Cuckoo_A.wav,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.44764649984427,None,58.44773989985697,None,59.44891479983926,None,60.449767200043425,None,"

",60.449767200043425,None,0.010175210190936923,None,60.449767200043425,None,60.44823480995838,None,60.449767200043425,None,60.449767200043425,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/Repeat/Howl.wav,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.43178889993578,None,62.43163609993644,None,63.43150519998744,None,64.43374939984642,None,"

",64.43374939984642,None,0.009231410222128034,None,64.43374939984642,None,64.43158141004388,None,64.43374939984642,None,64.43374939984642,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/NoRepeat/Cow.wav,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.58263899991289,None,67.58258469984867,None,68.58132019988261,None,69.58621499990113,None,"

",69.58621499990113,None,0.007482410175725818,None,69.58621499990113,None,69.58156141003128,None,69.58621499990113,None,69.58621499990113,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/Doubled/Gargle_A.wav,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74819069984369,None,71.74802329996601,None,72.74774889997207,None,73.75439070002176,None,"

",73.75439070002176,None,0.0052465102635324,None,73.75439070002176,None,73.74827690997627,None,73.75439070002176,None,73.75439070002176,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/NoRepeat/Elephant_A.wav,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.94854089990258,None,75.94818579987623,None,76.94822059990838,None,77.95196059998125,None,"

",77.95196059998125,None,0.00960051012225449,None,77.95196059998125,None,77.94798120988999,None,77.95196059998125,None,77.95196059998125,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Initial/Repeat/Trumpet_B.wav,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01523989997804,None,80.01450659986585,None,81.01474009989761,None,82.01669989991933,None,"

",82.01669989991933,None,0.010847609955817461,None,82.01669989991933,None,82.01442020984832,None,82.01669989991933,None,82.01669989991933,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Pour_C.wav,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.96462149987929,None,83.96448009996675,None,84.96442370000295,None,85.96607409999706,None,"

",85.96607409999706,None,0.010830909945070744,None,85.96607409999706,None,85.96472920982633,None,85.96607409999706,None,85.96607409999706,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Pour_D.wav,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68132139998488,None,89.68114220001735,None,90.6820519999601,None,91.6992717999965,None,"

",91.6992717999965,None,0.011948110070079565,None,91.6992717999965,None,91.69788290995639,None,91.6992717999965,None,91.6992717999965,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Pour_B.wav,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.31458500004373,None,95.31449129991233,None,96.31455209990963,None,97.31609519990161,None,"

",97.31609519990161,None,0.010621409863233566,None,97.31609519990161,None,97.31479310982395,None,97.31609519990161,None,97.31609519990161,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Siren_B.wav,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.33223309996538,None,101.34803049988113,None,102.34778439998627,None,103.35464849998243,None,"

",103.35464849998243,None,0.007046610116958618,None,103.35464849998243,None,103.34769410982263,None,103.35464849998243,None,103.35464849998243,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Siren_C.wav,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.83117190003395,None,106.83078800002113,None,107.83108649984933,None,108.83261709986255,None,"

",108.83261709986255,None,0.011237110244110227,None,108.83261709986255,None,108.83113181001973,None,108.83261709986255,None,108.83261709986255,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Siren_D.wav,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.48159289988689,None,112.48098660004325,None,113.49623529985547,None,114.49719200003892,None,"

",114.49719200003892,None,0.0120244100689888,None,114.49719200003892,None,114.49636800999288,None,114.49719200003892,None,114.49719200003892,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Baby_A.wav,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.36316049983725,None,116.36326120002195,None,117.36332409991883,None,118.3646499000024,None,"

",118.3646499000024,None,0.010266310069710016,None,118.3646499000024,None,118.36344880999532,None,118.3646499000024,None,118.3646499000024,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Baby_C.wav,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.23104209988378,None,121.23121699993499,None,122.23122629988939,None,123.2563908000011,None,"

",123.2563908000011,None,0.014000119874253869,None,123.2563908000011,None,123.24790091984906,None,123.2563908000011,None,123.2563908000011,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Baby_D.wav,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.48356189997867,None,126.4978998999577,None,127.49753629998304,None,128.5185899999924,None,"

",128.5185899999924,None,0.0017982099670916796,None,128.5185899999924,None,128.49797780991065,None,128.5185899999924,None,128.5185899999924,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Footsteps_A.wav,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.04152669990435,None,131.0478182998486,None,132.0479522999376,None,133.0707530998625,None,"

",133.0707530998625,None,0.015267319744452834,None,133.0707530998625,None,133.06451461985705,None,133.0707530998625,None,133.0707530998625,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Footsteps_C.wav,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.54650739999488,None,139.54788059997372,None,140.54779119999148,None,141.5741983000189,None,"

",141.5741983000189,None,0.01385682006366551,None,141.5741983000189,None,141.56432322002945,None,141.5741983000189,None,141.5741983000189,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Footsteps_D.wav,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6676884999033,None,144.68103659991175,None,145.68093599984422,None,146.6945847000461,None,"

",146.6945847000461,None,0.003025210229679942,None,146.6945847000461,None,146.68087140999268,None,146.6945847000461,None,146.6945847000461,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Bird_B.wav,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.86972939991392,None,150.88094019982964,None,151.8809415998403,None,152.89838070003316,None,"

",152.89838070003316,None,0.0031715098302811384,None,152.89838070003316,None,152.8808874098351,None,152.89838070003316,None,152.89838070003316,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Bird_C.wav,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.7510992998723,None,155.76411499991082,None,156.76416009990498,None,157.77863099984825,None,"

",157.77863099984825,None,0.004882610170170665,None,157.77863099984825,None,157.7642311099218,None,157.77863099984825,None,157.77863099984825,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Bird_D.wav,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.19548369990662,None,160.19768149987794,None,161.19746409985237,None,162.21549850003794,None,"

",162.21549850003794,None,0.0029752098489552736,None,162.21549850003794,None,162.197345709824,None,162.21549850003794,None,162.21549850003794,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
CarStart_B.wav,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.69904450001195,None,164.71415849984623,None,165.71411439985968,None,166.7313637000043,None,"

",166.7313637000043,None,0.0007473102305084467,None,166.7313637000043,None,166.7142020100029,None,166.7313637000043,None,166.7313637000043,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Carstart_C.wav,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0091015000362,None,170.01424349984154,None,171.01411390001886,None,172.03701770002954,None,"

",172.03701770002954,None,0.015287019778043032,None,172.03701770002954,None,172.0308638199698,None,172.03701770002954,None,172.03701770002954,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
CarStart_D.wav,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.87717819982208,None,175.88068109983578,None,176.88065349985845,None,177.90365859982558,None,"

",177.90365859982558,None,0.015979719813913107,None,177.90365859982558,None,177.8973483199719,None,177.90365859982558,None,177.90365859982558,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Dog_B.wav,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9372776998207,None,181.9474126000423,None,182.9475090999622,None,183.9655039999634,None,"

",183.9655039999634,None,3.141001798212528e-05,None,183.9655039999634,None,183.9639923198614,None,183.9655039999634,None,183.9655039999634,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Dog_C.wav,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.76004479988478,None,186.76394999981858,None,187.7640686999075,None,188.78325149999,None,"

",188.78325149999,None,0.0002489101607352495,None,188.78325149999,None,188.764116309979,None,188.78325149999,None,188.78325149999,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Dog_D.wav,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.42964489990845,None,192.43064459995367,None,193.43046099995263,None,194.45595399988815,None,"

",194.45595399988815,None,0.014697120059281588,None,194.45595399988815,None,194.4473521200474,None,194.45595399988815,None,194.45595399988815,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Chomp_B.wav,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2529219998978,None,197.26382829993963,None,198.26393030001782,None,199.2870738999918,None,"

",199.2870738999918,None,0.00020421016961336136,None,199.2870738999918,None,199.26382760999257,None,199.2870738999918,None,199.2870738999918,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
Chomp_C.wav,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.68330659996718,None,202.69707660004497,None,203.69709239993244,None,204.7170839998871,None,"

",204.7170839998871,None,0.0014042099937796593,None,204.7170839998871,None,204.69700360989663,None,204.7170839998871,None,204.7170839998871,None,,001,2021_Jan_04_2212,GuessTheSound,2020.2.10,60.094673183419026,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.00347859994508,None,208.01388440001756,None,209.01386259985156,None,,,,,,,,,,,,,,,,,,,,,,
