SoundFiles,Type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,text.started,text.stopped,Music.started,Music.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Sax_A.wav,NoRepeat,0,0,0,36,12.09931790002156,None,13.176381000026595,None,13.177909200021531,None,14.02795800002059,None,16.134536100027617,None,17.047308700042777,None,18.043647600046825,None,19.10460580000654,None,"

",19.10460580000654,None,0.0069371400168165565,None,19.10460580000654,None,19.093282540037762,None,19.10460580000654,None,19.10460580000654,None,,001,2020_Dec_21_1508,GuessTheSound,2020.2.10,59.798884392150256,
Initial/Doubled/Siren_A.wav,Doubled,0,1,1,11,,,,,,,,,20.949852399993688,None,21.960131900035776,None,22.960110200045165,None,24.014335400017444,None,"

",24.014335400017444,None,0.015960039978381246,None,24.014335400017444,None,24.010211040033028,None,24.014335400017444,None,24.014335400017444,None,,001,2020_Dec_21_1508,GuessTheSound,2020.2.10,59.798884392150256,
Initial/Repeat/Printer.wav,Repeat,0,2,2,54,,,,,,,,,24.844224500004202,None,25.84326700004749,None,26.843528199999128,None,27.904808900028,None,"

",27.904808900028,None,0.006529739999677986,None,27.904808900028,None,27.893197740020696,None,27.904808900028,None,27.904808900028,None,,001,2020_Dec_21_1508,GuessTheSound,2020.2.10,59.798884392150256,
,,,,,,,,,,,,,,29.67784840002423,None,30.693435600027442,None,31.693200200039428,None,,,,,,,,,,,,,,,,,,,,,,
