SoundFiles2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/Doubled/Gargle_A.wav,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.51839940017089,None,121.53214280004613,None,122.53222110006027,None,123.55755669996142,None,"

",123.55755669996142,None,0.010126680135726929,None,123.55755669996142,None,123.54852098007686,None,123.55755669996142,None,123.55755669996142,None,125.41643600002863,None,3,0.6964476001448929,125.41643600002863,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/NoRepeat/Elephant_A.wav,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.13876570016146,None,127.14877470000647,None,128.1487348000519,None,129.18585360003635,None,"

",129.18585360003635,None,0.0018696801271289587,None,129.18585360003635,None,129.1653161800001,None,129.18585360003635,None,129.18585360003635,None,130.78601590008475,None,3,0.8832497999537736,130.78601590008475,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Repeat/Trumpet_B.wav,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.6988517001737,None,132.69868959998712,None,133.69853040017188,None,134.73041020007804,None,"

",134.73041020007804,None,0.005007980158552527,None,134.73041020007804,None,134.7152599800844,None,134.73041020007804,None,134.73041020007804,None,135.8999966001138,None,3,0.6421581001486629,135.8999966001138,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Pour_C.wav,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.56754680001177,None,137.58210310013965,None,138.58197730011307,None,139.60278349998407,None,"

",139.60278349998407,None,0.0013712896034121513,None,139.60278349998407,None,139.58204308997375,None,139.60278349998407,None,139.60278349998407,None,141.9130373999942,None,3,16.27982769999653,141.9130373999942,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Pour_D.wav,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.21638460014947,None,159.2318478000816,None,160.23168640001677,None,161.25710829999298,None,"

",161.25710829999298,None,0.016121479915454984,None,161.25710829999298,None,161.24856328000317,None,161.25710829999298,None,161.25710829999298,None,164.05094730015844,None,2,0.8740677000023425,164.05094730015844,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Pour_B.wav,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.98245540005155,None,165.96517270011827,None,166.9652422000654,None,167.98652420006692,None,"

",167.98652420006692,None,0.000177689827978611,None,167.98652420006692,None,167.96490268998315,None,167.98652420006692,None,167.98652420006692,None,171.0046002001036,None,2,0.7774422001093626,171.0046002001036,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Siren_B.wav,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.80320620001294,None,172.81514570000581,None,173.81527719995938,None,174.83440749999136,None,"

",174.83440749999136,None,0.0013431897386908531,None,174.83440749999136,None,174.81487538998482,None,174.83440749999136,None,174.83440749999136,None,177.54652770003304,None,3,1.477730100043118,177.54652770003304,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Siren_C.wav,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0510338000022,None,180.06438710005023,None,181.06530690006912,None,182.08684610016644,None,"

",182.08684610016644,None,0.0007971900049597025,None,182.08684610016644,None,182.0647026901832,None,182.08684610016644,None,182.08684610016644,None,184.40213030017912,None,2,0.6310515999794006,184.40213030017912,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Siren_D.wav,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0521562001668,None,186.06484870007262,None,187.06477300007828,None,188.08730480005033,None,"

",188.08730480005033,None,0.016618180088698864,None,188.08730480005033,None,188.08130928003231,None,188.08730480005033,None,188.08730480005033,None,189.96302590006962,None,3,1.318544799927622,189.96302590006962,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Baby_A.wav,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.30289570009336,None,192.31492909998633,None,193.31471349997446,None,194.33885579998605,None,"

",194.33885579998605,None,0.013261980144307017,None,194.33885579998605,None,194.3313993801363,None,194.33885579998605,None,194.33885579998605,None,196.6188286000397,None,2,1.0037933001294732,196.6188286000397,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Baby_C.wav,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.64801979996264,None,198.6480867001228,None,199.64798999996856,None,200.67013199999928,None,"

",200.67013199999928,None,0.014670280274003744,None,200.67013199999928,None,200.6645798800979,None,200.67013199999928,None,200.67013199999928,None,202.91432870016433,None,2,0.7723094001412392,202.91432870016433,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Baby_D.wav,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.71461050002836,None,204.71485600015149,None,205.71462210011669,None,206.74613040010445,None,"

",206.74613040010445,None,0.004877680214121938,None,206.74613040010445,None,206.73130708015526,None,206.74613040010445,None,206.74613040010445,None,208.16569490008987,None,2,1.2096948998514563,208.16569490008987,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Laugh_B.wav,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4011366001796,None,210.41450690012425,None,211.41451190016232,None,212.4358253001701,None,"

",212.4358253001701,None,0.015337579883635044,None,212.4358253001701,None,212.4313538799994,None,212.4358253001701,None,212.4358253001701,None,215.1228477000259,None,2,1.6994350999593735,215.1228477000259,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Laugh_C.wav,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.84771800017916,None,217.84793200017884,None,218.8477929001674,None,219.8787231000606,None,"

",219.8787231000606,None,0.00594378006644547,None,219.8787231000606,None,219.86452628010886,None,219.8787231000606,None,219.8787231000606,None,222.16758390003815,None,2,1.143982999958098,222.16758390003815,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Laugh_D.wav,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3340712999925,None,224.34790730010718,None,225.34777950006537,None,226.3674125999678,None,"

",226.3674125999678,None,0.00010578986257314682,None,226.3674125999678,None,226.34785328998697,None,226.3674125999678,None,226.3674125999678,None,227.99085150007159,None,2,0.9511118000373244,227.99085150007159,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Bird_B.wav,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.96533729997464,None,229.96446839999408,None,230.9642335001845,None,231.99866440007463,None,"

",231.99866440007463,None,0.0023639800492674112,None,231.99866440007463,None,231.9810572801158,None,231.99866440007463,None,231.99866440007463,None,233.44042900018394,None,2,0.9153468001168221,233.44042900018394,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Bird_C.wav,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.38222729996778,None,235.39780120016076,None,236.3977954001166,None,237.43044470017776,None,"

",237.43044470017776,None,0.005959379952400923,None,237.43044470017776,None,237.41414148001934,None,237.43044470017776,None,237.43044470017776,None,238.58160730008967,None,2,0.5483395999763161,238.58160730008967,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Bird_D.wav,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.1500546000898,None,240.1642178001348,None,241.16421630000696,None,242.18924430012703,None,"

",242.18924430012703,None,0.01083758007735014,None,242.18924430012703,None,242.18097388013268,None,242.18924430012703,None,242.18924430012703,None,243.4183720999863,None,2,1.0113079000730067,243.4183720999863,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
CarStart_B.wav,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.46300810016692,None,245.4643610001076,None,246.46418210002594,None,247.51953090005554,None,"

",247.51953090005554,None,0.015979859977960587,None,247.51953090005554,None,247.5140498599969,None,247.51953090005554,None,247.51953090005554,None,248.1863914001733,None,3,1.288884500041604,248.1863914001733,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Carstart_C.wav,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5003176999744,None,250.51419340004213,None,251.5141322000418,None,252.54610290005803,None,"

3",252.54610290005803,None,0.007740580011159182,None,252.54610290005803,None,252.5308046801016,None,252.54610290005803,None,252.54610290005803,None,255.5125413001515,None,3,0.5580764000769705,255.5125413001515,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
CarStart_D.wav,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.09742820006795,None,257.0975036001764,None,258.09757910016924,None,259.1299348999746,None,"

",259.1299348999746,None,0.0050741799641400576,None,259.1299348999746,None,259.1141224800609,None,259.1299348999746,None,259.1299348999746,None,259.8814261001535,None,3,0.6201629999559373,259.8814261001535,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Dog_B.wav,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5307797000278,None,261.5308787000831,None,262.5306681001093,None,263.55267500015907,None,"

",263.55267500015907,None,0.0008357900660485029,None,263.55267500015907,None,263.53082309018356,None,263.55267500015907,None,263.55267500015907,None,265.0390036001336,None,3,1.6793072998989373,265.0390036001336,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Dog_C.wav,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7473427001387,None,267.74744750000536,None,268.74739190004766,None,269.77518980018795,None,"

",269.77518980018795,None,0.00972188008017838,None,269.77518980018795,None,269.7641578800045,None,269.77518980018795,None,269.77518980018795,None,272.1087210001424,None,2,0.667997800046578,272.1087210001424,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Dog_D.wav,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8002460000571,None,273.8141446001828,None,274.8141179000959,None,275.83591979998164,None,"

",275.83591979998164,None,0.0008953898213803768,None,275.83591979998164,None,275.8137608899968,None,275.83591979998164,None,275.83591979998164,None,276.8988732001744,None,2,0.6086885998956859,276.8988732001744,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Chomp_B.wav,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.54522450012155,None,278.54735870007426,None,279.54729999997653,None,280.5699689001776,None,"

",280.5699689001776,None,0.014673680067062378,None,280.5699689001776,None,280.5639528801199,None,280.5699689001776,None,280.5699689001776,None,282.28923180000857,None,3,1.1125258998945355,282.28923180000857,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Chomp_C.wav,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.4306393000297,None,284.4306536000222,None,285.4307310001459,None,286.45550819998607,None,"

",286.45550819998607,None,0.01574058015830815,None,286.45550819998607,None,286.4473320801277,None,286.45550819998607,None,286.45550819998607,None,288.0530801001005,None,2,0.6376089998520911,288.0530801001005,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Chomp_D.wav,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.71697890013456,None,289.73056000005454,None,290.7305483999662,None,291.7465123999864,None,"

",291.7465123999864,None,0.0002483900170773268,None,291.7465123999864,None,291.7305389901856,None,291.7465123999864,None,291.7465123999864,None,293.4782989001833,None,3,0.7241976000368595,293.4782989001833,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Cough_B.wav,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2307576001622,None,295.2305723000318,None,296.23037870018743,None,297.25612909998745,None,"

",297.25612909998745,None,0.0009199900086969137,None,297.25612909998745,None,297.2303376901662,None,297.25612909998745,None,297.25612909998745,None,298.8891427000053,None,3,0.6122295001987368,298.8891427000053,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Cough_C.wav,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5303627999965,None,300.5303307999857,None,301.53032420016825,None,302.5513098000083,None,"

",302.5513098000083,None,0.00215769000351429,None,302.5513098000083,None,302.53044409009163,None,302.5513098000083,None,302.5513098000083,None,303.52212620014325,None,3,0.530551299918443,303.52212620014325,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Cough_D.wav,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.08033420005813,None,305.0956824000459,None,306.09568200004287,None,307.11199010000564,None,"

",307.11199010000564,None,0.0027832898776978254,None,307.11199010000564,None,307.0956548900111,None,307.11199010000564,None,307.11199010000564,None,308.18024340015836,None,2,0.4604108000639826,308.18024340015836,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Piano_B.wav,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.66342440014705,None,309.6628771000542,None,310.6632131000515,None,311.686172200134,None,"

",311.686172200134,None,0.015298780053853989,None,311.686172200134,None,311.6828519801144,None,311.686172200134,None,311.686172200134,None,313.20607750001363,None,3,0.8609081001486629,313.20607750001363,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Piano_C.wav,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0968516001012,None,315.09693350014277,None,316.09706830000505,None,317.118239399977,None,"

",317.118239399977,None,0.016126279952004552,None,317.118239399977,None,317.11344268000687,None,317.118239399977,None,317.118239399977,None,318.93086410011165,None,2,0.5183623000048101,318.93086410011165,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Piano_D.wav,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.48177259997465,None,320.4968300999608,None,321.49689420009963,None,322.51587640005164,None,"

",322.51587640005164,None,0.002111789770424366,None,322.51587640005164,None,322.49693919003477,None,322.51587640005164,None,322.51587640005164,None,324.4955851000268,None,2,0.8007449000142515,324.4955851000268,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Repeat/Pour.wav,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3178828000091,None,326.3301115001086,None,327.330071200151,None,328.35203020018525,None,"

",328.35203020018525,None,0.016289080027490854,None,328.35203020018525,None,328.3471448800061,None,328.35203020018525,None,328.35203020018525,None,330.4137405999936,None,1,2.143346499884501,330.4137405999936,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Doubled/Piano_A.wav,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.58240139996633,None,333.5966636000667,None,334.5965842001606,None,335.61803080001846,None,"

",335.61803080001846,None,0.016366680152714252,None,335.61803080001846,None,335.6133292800747,None,335.61803080001846,None,335.61803080001846,None,337.3315189999994,None,1,1.172437199857086,337.3315189999994,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Doubled/Siren_A.wav,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5300314000342,None,339.52992230001837,None,340.5299337001052,None,341.5523771001026,None,"

",341.5523771001026,None,0.015291880117729306,None,341.5523771001026,None,341.54651338015685,None,341.5523771001026,None,341.5523771001026,None,342.99131550011225,None,2,0.9907209000084549,342.99131550011225,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/NoRepeat/Baby_B.wav,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9992081001401,None,345.0128614001442,None,346.01300709997304,None,347.037895699963,None,"

",347.037895699963,None,0.000887489877641201,None,347.037895699963,None,347.0131008900469,None,347.037895699963,None,347.037895699963,None,348.9519283999689,None,1,0.5396763000171632,348.9519283999689,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/NoRepeat/Footsteps_B.wav,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5144605000969,None,350.52986030001193,None,351.5298580999952,None,352.5473325001076,None,"

",352.5473325001076,None,0.0019936896860599518,None,352.5473325001076,None,352.52993019002025,None,352.5473325001076,None,352.5473325001076,None,357.282493500039,None,2,0.8218165999278426,357.282493500039,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Test/Foils/Bird.wav,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.131244600052,None,359.1464231000282,None,360.14629669999704,None,361.163486600155,None,"

",361.163486600155,None,0.0034788898192346096,None,361.163486600155,None,361.1463478899794,None,361.163486600155,None,361.163486600155,None,362.7348007999826,None,1,0.5993046998046339,362.7348007999826,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Doubled/CarStart_A.wav,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.36302680009976,None,364.3631291000638,None,365.3782116000075,None,366.39638960012235,None,"

",366.39638960012235,None,0.016075479798018932,None,366.39638960012235,None,366.3950638800394,None,366.39638960012235,None,366.39638960012235,None,368.14841180015355,None,1,1.1254457999020815,368.14841180015355,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Doubled/Dog_A.wav,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.2964376001619,None,370.2957211001776,None,371.295899100136,None,372.31995670008473,None,"

",372.31995670008473,None,0.014957680134102702,None,372.31995670008473,None,372.31284988010304,None,372.31995670008473,None,372.31995670008473,None,374.3074729000218,None,1,0.6755313999019563,374.3074729000218,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
Initial/Doubled/Chomp_A.wav,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0128942001611,None,376.01301850005984,None,377.0130295001436,None,378.03414900018834,None,"

",378.03414900018834,None,0.0001401898916810751,None,378.03414900018834,None,378.0129270901205,None,378.03414900018834,None,378.03414900018834,None,379.8006810999941,None,1,7.9706904999911785,379.8006810999941,None,,001,2021_Jan_05_1233,GuessTheSound,2020.2.10,59.99419254587784,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7960610999726,None,388.79580330010504,None,389.7957409999799,None,390.8083095001057,None,"

",390.8083095001057,None,0.0040457898285239935,None,390.8083095001057,None,390.7960093899863,None,390.8083095001057,None,,,,,,,,,,,,,,,
