File,Correct,SoundFiles3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.331549800001085,None,55.447698000003584,None,55.447698000003584,None,space,0.6944371999707073,55.447698000003584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Practice/Seagull_A.wav,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.188048899988644,None,56.181158460071316,None,56.188048899988644,None,3,1,0.6164374999934807,58.46579789998941,None,58.46579789998941,None,58.46579789998941,None,58.46579789998941,None,58.46579789998941,None,59.09733360004611,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Practice/Skid_B.wav,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.099428400048055,None,60.097496930032506,None,60.099428400048055,None,3,1,0.5451224999269471,62.215325900004245,None,62.215325900004245,None,62.215325900004245,None,62.215325900004245,None,62.215325900004245,None,62.78056540002581,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,1,Practice/Seagull_A.wav,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.78061440004967,None,63.780564330040946,None,63.78061440004967,None,3,0,0.79228450008668,66.0510929999873,None,66.0510929999873,None,66.0510929999873,None,66.0510929999873,None,66.0510929999873,None,66.86450829997193,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Practice/Gargle_A.wav,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.88910530006979,None,67.89750599007822,None,67.88910530006979,None,3,1,0.4161761000286788,70.1645290000597,None,70.1645290000597,None,70.1645290000597,None,70.1645290000597,None,70.1645290000597,None,70.59819499996956,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,2,Practice/Gargle_B.wav,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6138506999705,None,71.61392692999216,None,71.6138506999705,None,2,1,0.5515283000422642,73.66465970000718,None,73.66465970000718,None,73.66465970000718,None,73.66465970000718,None,73.66465970000718,None,74.23052059998736,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23107099998742,None,space,1.4067484999541193,75.23107099998742,None,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/NoRepeat/Elephant_A.wav,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23107099998742,None,76.68577089998871,None,78.17913483000594,None,78.18517209996935,None,78.18517209996935,None,81.24736270005815,None,3,1,0.9186676000244915,81.24736270005815,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Doubled/Coin_A.wav,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.19609129999299,None,83.69673493002774,None,83.70148950000294,None,83.70148950000294,None,85.31657170003746,None,3,1,0.8581174000864848,85.31657170003746,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Doubled/Cuckoo_A.wav,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19702159997541,None,87.71376736005769,None,87.70489739999175,None,87.70489739999175,None,90.19787609996274,None,3,1,0.4521475000074133,90.19787609996274,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
