InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.643705100053921,None,8.643705100053921,None,9.56180630007293,None,space,0.5186385000124574,9.56180630007293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2356,GuessTheSound,2020.2.10,60.218690206118325,
,,,,,,,,,,10.1281394000398,None,10.128284760005773,None,10.1281394000398,None,10.961650000070222,None,10.961650000070222,None,space,0.3956156000494957,10.961650000070222,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2356,GuessTheSound,2020.2.10,60.218690206118325,
,,,,,,,,,,,,,,,,,,,,,,,,11.378409800003283,None,11.378409800003283,None,space,0.4565041000023484,11.378409800003283,None,,,,,,,,,,,,,,,,,,001,2021_Jan_23_2356,GuessTheSound,2020.2.10,60.218690206118325,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.862142099998891,None,space,0.41555420006625354,11.862142099998891,None,,,,,,,,,,,,001,2021_Jan_23_2356,GuessTheSound,2020.2.10,60.218690206118325,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.862142099998891,None,12.297357500065118,None,12.297357500065118,None,space,0.48604280001018196,12.297357500065118,None,,001,2021_Jan_23_2356,GuessTheSound,2020.2.10,60.218690206118325,
