InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
25.001454700017348,None,25.001454700017348,None,26.06698610004969,None,26.06698610004969,None,space,1.5108130000298843,26.06698610004969,None,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_18_1245,GuessTheSound,2020.2.10,60.01741706827716,
,,,,,,,,,,,,27.620796700008214,None,27.616982840024868,None,27.620796700008214,None,28.46879810001701,None,28.46879810001701,None,space,2.616481900040526,28.46879810001701,None,,,,,,,,,,001,2021_Jan_18_1245,GuessTheSound,2020.2.10,60.01741706827716,
,,,,,,,,,,,,,,,,,,,,,,,,,,31.100903600046877,None,31.100903600046877,None,space,1.0584997999831103,31.100903600046877,None,,001,2021_Jan_18_1245,GuessTheSound,2020.2.10,60.01741706827716,
