SoundFiles3,Correct,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,TargetSound.started,TargetSound.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/Doubled/Coin_A.wav,3,0,0,0,0,7.7076242800976615,None,8.851260699972045,None,3,1,2.095004600007087,8.851260699972045,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Initial/Repeat/ManWhistle.wav,3,0,1,1,1,10.992682979966048,None,12.109251399990171,None,3,1,2.3139372000005096,12.109251399990171,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Initial/Doubled/Cuckoo_A.wav,3,0,2,2,2,14.442275840003276,None,15.559138200012967,None,3,1,1.2579237999743782,15.559138200012967,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Initial/Doubled/Piano_A.wav,3,0,3,3,3,16.842297140014125,None,17.975739699963015,None,3,1,1.9175123000168242,17.975739699963015,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Initial/Doubled/Siren_A.wav,3,0,4,4,4,19.911775640008273,None,21.042854200000875,None,3,1,0.9935788000002503,21.042854200000875,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Test/Foils/Bird.wav,3,0,5,5,5,22.108764560020063,None,23.225509600015357,None,3,1,1.7525986999971792,23.225509600015357,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
Initial/Doubled/Cat_A.wav,3,0,6,6,6,25.02562798000872,None,26.1424898999976,None,3,1,1.0917995999916457,26.1424898999976,None,,001,2021_Jan_17_1331,GuessTheSound,2020.2.10,60.93050632669495,
,,,,,,27.25880113997846,None,,,,,,,,,,,,,,
