VolumeContinueKey.keys,VolumeContinueKey.rt,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFiles3,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,Dog_C.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,0,0.81845,0,62,62,62,1,,
,,,,,,,,,,,,,,Laugh_D.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,2,1,2.060285,0,63,63,63,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.814865,0,64,64,64,1,,
,,,,,,,,,,,,,,Cough_C.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.395135,0,65,65,65,1,,
,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,3,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.98928,0,66,66,66,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.82817,0,67,67,67,1,,
,,,,,,,,,,,,,,CarStart_B.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,2,1,0.90593,0,68,68,68,1,,
,,,,,,,,,,,,,,Chomp_C.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.684715,0,69,69,69,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.08392,0,70,70,70,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.886245,0,71,71,71,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.078305,0,72,72,72,1,,
,,,,,,,,,,,,,,Initial/Doubled/Guitar_A.wav,3,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.80972,0,73,73,73,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.800425,0,74,74,74,1,,
,,,,,,,,,,,,,,Dog_D.wav,2,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.45084,0,75,75,75,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.051175,0,76,76,76,1,,
,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.71687,0,77,77,77,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.65277,0,78,78,78,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,1,1,0.77664,0,79,79,79,1,,
,,,,,,,,,,,,,,,,,001,2021-01-17_13h51.08.382,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,space,10.62367
