InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
17.94998270017095,None,17.94998270017095,None,19.291426400188357,None,space,0.507860500132665,19.291426400188357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_28_1119,GuessTheSound,2020.2.10,59.81186772525483,
,,,,,,,,,,19.89486990007572,None,19.891019250033423,None,19.89486990007572,None,20.49632910010405,None,20.49632910010405,None,space,1.193910100031644,20.49632910010405,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_28_1119,GuessTheSound,2020.2.10,59.81186772525483,
,,,,,,,,,,,,,,,,,,,,,,,,21.71640850021504,None,21.71640850021504,None,space,0.4108653999865055,21.71640850021504,None,,,,,,,,,,,,,,,,,,001,2021_Feb_28_1119,GuessTheSound,2020.2.10,59.81186772525483,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.154248900013044,None,space,0.4210147999692708,22.154248900013044,None,,,,,,,,,,,,001,2021_Feb_28_1119,GuessTheSound,2020.2.10,59.81186772525483,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.154248900013044,None,22.596701700007543,None,22.596701700007543,None,space,0.4696924998424947,22.596701700007543,None,,001,2021_Feb_28_1119,GuessTheSound,2020.2.10,59.81186772525483,
