File,Correct,SoundFile5,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,8.94048260001,None,8.94048260001,None,10.609365899988916,None,space,4.050661299959756,10.609365899988916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
,,,,,,,,,,,,,,,,,,,,,,,,,,14.69632869999623,None,14.692849340022075,None,14.69632869999623,None,15.42582509998465,None,15.42582509998465,None,space,1.2918250000220723,15.42582509998465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t1_1.wav,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79231988001848,None,21.325473700009752,None,16.782818200008478,21.325473700009752,16.782818200008478,21.325473700009752,2,0,1.0091188999940641,21.325473700009752,None,22.359282699995674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t3_1.wav,3,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.358634769998027,None,27.892086300009396,None,23.35831069998676,27.90886009996757,23.35831069998676,27.90886009996757,3,1,0.5912906999583356,27.892086300009396,None,28.508230899984483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t2_1.wav,2,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.508327170007398,None,34.04197249998106,None,29.510344800015446,34.05848649999825,29.510344800015446,34.05848649999825,1,0,1.5801702000317164,34.04197249998106,None,35.64175070001511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t1_2.wav,1,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.64142367001623,None,41.175196299969684,None,36.641388099989854,41.175196299969684,36.641388099989854,41.175196299969684,2,0,0.3577044999692589,41.175196299969684,None,41.55822800000897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t2_2.wav,2,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.55841716998257,None,47.09180529997684,None,42.558197500009555,47.09180529997684,42.558197500009555,47.09180529997684,3,0,0.5275234999717213,47.09180529997684,None,47.64142080000602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
Headphone/t3_2.wav,3,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.64174916999182,None,53.17517100000987,None,48.64819370000623,53.19175160001032,48.64819370000623,53.19175160001032,1,0,1.524620899988804,53.17517100000987,None,54.724934400001075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.72613480000291,None,55.72613480000291,None,space,7.14184060000116,55.72613480000291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.89222380000865,None,62.89222380000865,None,space,23.524008099979255,62.89222380000865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_14_1941,GuessTheSound,2020.2.10,60.015147819879125,
