SoundFiles,Type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,text.started,text.stopped,Music.started,Music.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Test/Foils/Donkey.wav,New,0,0,0,68,26.500734200002626,None,29.12915710004745,None,29.128006820043083,None,29.557219100010116,None,31.825142400048207,None,32.577315900009125,None,33.57146950002061,None,34.62087199999951,None,"

",34.62087199999951,None,0.013109659950714558,None,34.62087199999951,None,34.62144676002208,None,34.62087199999951,None,34.62087199999951,None,,001,2020_Dec_21_1832,GuessTheSound,2020.2.10,59.99430054693934,
,,,,,,,,,,,,,,37.158371500030626,None,38.17124950001016,None,39.17146270000376,None,40.220222800038755,None,"

",40.220222800038755,None,0.0028959199553355575,None,40.220222800038755,None,40.20497352001257,None,40.220222800038755,None,,,,,,,,,
