InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12.953346700058319,None,12.953346700058319,None,13.73360140004661,None,space,0.49127490003593266,13.73360140004661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,14.319352300022729,None,14.316875850083306,None,14.319352300022729,None,14.820063800085336,None,14.820063800085336,None,space,0.5081806000089273,14.820063800085336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,,,,,,,,,,,,,,,15.354506200063042,None,15.354506200063042,None,space,0.46858970005996525,15.354506200063042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.854747700039297,None,15.854747700039297,None,space,0.5127054000040516,15.854747700039297,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.388895499985665,None,space,0.5205095000565052,16.388895499985665,None,,,,,,,,,,,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.388895499985665,None,16.937007200089283,None,16.937007200089283,None,space,4.749843699974008,16.937007200089283,None,,,,,,,,,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72080160002224,None,21.72080160002224,None,space,1.992240099934861,21.72080160002224,None,,001,2021_Feb_17_1643,GuessTheSound,2020.2.10,60.02516251611566,
