VolumeContinueKey.keys,VolumeContinueKey.rt,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFiles3,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,Initial/NoRepeat/Baby_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.63812,0,7,7,7,1,,
,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.689675,0,8,8,8,1,,
,,,,,,,,,,,,,,Piano_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.98759,0,9,9,9,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,3.321985,0,10,10,10,1,,
,,,,,,,,,,,,,,Test/Foils/Typing.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.640145,0,11,11,11,1,,
,,,,,,,,,,,,,,Initial/Repeat/Pour.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,3.566845,0,12,12,12,1,,
,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,2.453485,0,13,13,13,1,,
,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,2.47044,0,14,14,14,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,0.717745,0,15,15,15,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.077075,0,16,16,16,1,,
,,,,,,,,,,,,,,Baby_A.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.67293,0,17,17,17,1,,
,,,,,,,,,,,,,,Test/Foils/DialTone.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,0,3.660745,0,18,18,18,1,,
,,,,,,,,,,,,,,Siren_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,4.386945,0,19,19,19,1,,
,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.97365,0,20,20,20,1,,
,,,,,,,,,,,,,,Bird_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.83602,0,21,21,21,1,,
,,,,,,,,,,,,,,Pour_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,2.4868,0,22,22,22,1,,
,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.72558,0,23,23,23,1,,
,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,6.586775,0,24,24,24,1,,
,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.32667,0,25,25,25,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.38492,0,26,26,26,1,,
,,,,,,,,,,,,,,Baby_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.46901,0,27,27,27,1,,
,,,,,,,,,,,,,,Siren_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,2.186055,0,28,28,28,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,5.323845,0,29,29,29,1,,
,,,,,,,,,,,,,,Piano_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.373515,0,30,30,30,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,5.140145,0,31,31,31,1,,
,,,,,,,,,,,,,,Pour_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.592705,0,32,32,32,1,,
,,,,,,,,,,,,,,Bird_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,206.72491,0,33,33,33,1,,
,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,2.385245,0,34,34,34,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.73486,0,35,35,35,1,,
,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.373045,0,36,36,36,1,,
,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,10.12868,0,37,37,37,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,3.15511,0,38,38,38,1,,
,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.58325,0,39,39,39,1,,
,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,2.903595,0,40,40,40,1,,
,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.107905,0,41,41,41,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.46885,0,42,42,42,1,,
,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.53591,0,43,43,43,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,4.957,0,44,44,44,1,,
,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,11.300005,0,45,45,45,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,1.21875,0,46,46,46,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.885435,0,47,47,47,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,3.29014,0,48,48,48,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.61216,0,49,49,49,1,,
,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,1.48605,0,50,50,50,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.156605,0,51,51,51,1,,
,,,,,,,,,,,,,,Initial/Doubled/Chime_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.33533,0,52,52,52,1,,
,,,,,,,,,,,,,,Laugh_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.927445,0,53,53,53,1,,
,,,,,,,,,,,,,,Cough_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.51948,0,54,54,54,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.705075,0,55,55,55,1,,
,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,4.038465,0,56,56,56,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,1.86934,0,57,57,57,1,,
,,,,,,,,,,,,,,CarStart_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,2.343825,0,58,58,58,1,,
,,,,,,,,,,,,,,Chomp_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,2.02571,0,59,59,59,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,3.82139,0,60,60,60,1,,
,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.26898,0,61,61,61,1,,
,,,,,,,,,,,,,,Dog_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,11.1357,0,62,62,62,1,,
,,,,,,,,,,,,,,Laugh_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.70688,0,63,63,63,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,2.82662,0,64,64,64,1,,
,,,,,,,,,,,,,,Cough_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,5.010975,0,65,65,65,1,,
,,,,,,,,,,,,,,Test/Foils/PaperRip.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.978145,0,66,66,66,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,5.074915,0,67,67,67,1,,
,,,,,,,,,,,,,,CarStart_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,8.209895,0,68,68,68,1,,
,,,,,,,,,,,,,,Chomp_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.46877,0,69,69,69,1,,
,,,,,,,,,,,,,,Initial/Doubled/Coin_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,2.388295,0,70,70,70,1,,
,,,,,,,,,,,,,,Test/Foils/Buzz.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.616965,0,71,71,71,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,3.439785,0,72,72,72,1,,
,,,,,,,,,,,,,,Initial/Doubled/Guitar_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.59355,0,73,73,73,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,1.972255,0,74,74,74,1,,
,,,,,,,,,,,,,,Dog_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,6.780445,0,75,75,75,1,,
,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,10.31997,0,76,76,76,1,,
,,,,,,,,,,,,,,Test/Foils/PaperRip.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,2.200095,0,77,77,77,1,,
,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.35647,0,78,78,78,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.7859,0,79,79,79,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.50567,0,80,80,80,1,,
,,,,,,,,,,,,,,Coin_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.935805,0,81,81,81,1,,
,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.66087,0,82,82,82,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.98904,0,83,83,83,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,11.74055,0,84,84,84,1,,
,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,0.902345,0,85,85,85,1,,
,,,,,,,,,,,,,,Test/Foils/PaperRip.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,72.35525,0,86,86,86,1,,
,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,2.569975,0,87,87,87,1,,
,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,2.70431,0,88,88,88,1,,
,,,,,,,,,,,,,,Goat_A.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,4.20543,0,89,89,89,1,,
,,,,,,,,,,,,,,Coin_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,2.52718,0,90,90,90,1,,
,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,20.55806,0,91,91,91,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,2.83695,0,92,92,92,1,,
,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.589635,0,93,93,93,1,,
,,,,,,,,,,,,,,Phone_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,0,1.017365,0,94,94,94,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,1,1.512685,0,95,95,95,1,,
,,,,,,,,,,,,,,Growl_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,15.251105,0,96,96,96,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,6.043685,0,97,97,97,1,,
,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.327665,0,98,98,98,1,,
,,,,,,,,,,,,,,Goat_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,2.35993,0,99,99,99,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,2.15226,0,100,100,100,1,,
,,,,,,,,,,,,,,Whistle_B.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,3,0,1.085635,0,101,101,101,1,,
,,,,,,,,,,,,,,Growl_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,1,1.252295,0,102,102,102,1,,
,,,,,,,,,,,,,,Phone_D.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,0,2.44396,0,103,103,103,1,,
,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.785835,0,104,104,104,1,,
,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.68761,0,105,105,105,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,2,0,8.159355,0,106,106,106,1,,
,,,,,,,,,,,,,,Whistle_C.wav,2,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,0,2.13617,0,107,107,107,1,,
,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,1,1,1.555885,0,108,108,108,1,,
,,,,,,,,,,,,,,,,5ef21a210f31ff023a282d16,1,2021-01-17_23h46.20.704,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,space,60.97275
