WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,WIND,0,10,10,79,1,Test/Foils/Wind_B.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CHAINSAW,0,11,11,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,PIANO,0,12,12,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,ROPE SLIDING,0,13,13,73,1,Test/Foils/Kettle.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,SQUIKY TOY,0,14,14,34,1,Initial/NoRepeat/Puff_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,HARP,0,15,15,14,1,Initial/Doubled/Harp_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,HARMONICA,0,16,16,70,1,Test/Foils/Harmonica.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CLAP,0,17,17,3,1,Initial/Doubled/Clap_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BAGPIPES,0,18,18,42,1,Initial/Repeat/Bagpipe.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,SEAGULL ,0,19,19,90,1,Initial/Doubled/Geese_A.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BLOWDRYER,0,20,20,13,1,Initial/Doubled/HairDryer_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CLARINET,0,21,21,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,ICE ON GLASS,0,22,22,94,1,Initial/Repeat/IceDrop.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,SHEEP,0,23,23,30,1,Initial/NoRepeat/Goat_B.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TURKEY ,0,24,24,19,1,Initial/Doubled/Turkey_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,LAUGHTER,0,25,25,15,1,Initial/Doubled/Laugh_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,MUSIC,0,26,26,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CAT,0,27,27,82,1,Initial/Doubled/Cat_A.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,METAL DROPPING ,0,28,28,51,1,Initial/Repeat/MetalBang.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TRAIN WHISTLE ,0,29,29,76,1,Test/Foils/Steam.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,SNORE,0,30,30,38,1,Initial/NoRepeat/Snore_B.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CICADA,0,31,31,44,1,Initial/Repeat/Cicade.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BIRDS,0,32,32,62,1,Test/Foils/Bird.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TICKET PRINTING,0,33,33,54,1,Initial/Repeat/Printer.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,HORN,0,34,34,58,1,Initial/Repeat/Trumpet_B.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,NOSE BLOW,0,35,35,55,1,Initial/Repeat/Sealion.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,DOG BARKING,0,36,36,7,1,Initial/Doubled/Dog_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TABLE TENNIS,0,37,37,53,1,Initial/Repeat/Pingpong.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,ELEPHANT,0,38,38,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,ROOSTER ,0,39,39,96,1,Initial/NoRepeat/Rooster_B.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,WATER ON MOUTH,0,40,40,10,1,Initial/Doubled/Gargle_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TAKING A PICTURE,0,41,41,80,1,Test/Foils/Camera.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,42,42,67,1,Test/Foils/Curtain.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,METAL SAW,0,43,43,35,1,Initial/NoRepeat/Saw_A.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BUBBLES UNDERWATER,0,44,44,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,KEYBOARD TYPING,0,45,45,77,1,Test/Foils/Typing.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BUZZING,0,46,46,66,1,Test/Foils/Buzz.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,HORSE GALLOPING,0,47,47,69,1,Test/Foils/Gallop.wav,New,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,48,48,86,1,Initial/Doubled/Creak.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,TAPE BEING REMOVED,0,49,49,95,1,Test/Foils/PaperRip.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,50,50,92,1,Test/Foils/Gulp.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,CHEWING CRUNCHY FOOD,0,51,51,83,1,Initial/Doubled/Chomp_A.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,MUSIC,0,52,52,46,1,Initial/Repeat/Drum_B.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,BELLS,0,53,53,2,1,Initial/Doubled/Chime_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,SIP,0,54,54,97,1,Test/Foils/Slurp.wav,Extra,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,OWL,0,55,55,16,1,Initial/Doubled/Owl_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,PUTTING A GLASS DOWN,0,56,56,47,1,Initial/Repeat/Cup.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,LION ROAR,0,57,57,12,1,Initial/Doubled/Growl_A.wav,Doubled,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,HAWK,0,58,58,25,1,Initial/NoRepeat/Eagle_B.wav,NoRepeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,STIRING SOMETHING SOLID ON SOMETHING LIQUID,0,59,59,57,1,Initial/Repeat/Stir.wav,Repeat,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,,
,,,,,,,,,,,,5d39dd63c49dae00016065c7,001,2021-01-01_15h58.35.419,GuessTheSound,2020.2.10,Win32,60,space,16.61665
