VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_A.wav,3,NEW,,,2,0,0.366475,0,32,32,32,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,3,NEW,,,3,1,0.268455,0,33,33,33,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,2,0,0.272405,0,34,34,34,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,2,0,1.67157,0,35,35,35,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.67051,0,36,36,36,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,3,NEW,,,3,1,1.040715,0,37,37,37,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Heartbeat.wav,1,OLD,,,2,0,1.400405,0,38,38,38,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,3,1,0.11476,0,39,39,39,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_E.wav,2,SIMILAR,,,2,1,2.58527,0,40,40,40,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,3,NEW,,,3,1,0.236575,0,41,41,41,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.431735,0,42,42,42,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,2,0,0.71681,0,43,43,43,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Puff_A.wav,1,OLD,,,2,0,0.313565,0,44,44,44,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chick_A.wav,2,SIMILAR,,,2,1,0.24605,0,45,45,45,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_D.wav,3,NEW,,,3,1,0.220705,0,46,46,46,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.979175,0,47,47,47,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,3,1,0.312145,0,48,48,48,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,3,1,2.007135,0,49,49,49,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Duck_B.wav,2,SIMILAR,,,2,1,0.689245,0,50,50,50,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,2,1,0.01696,0,51,51,51,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,2,0,0.600705,0,52,52,52,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cello.wav,1,OLD,,,1,1,0.305385,0,53,53,53,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,3,NEW,,,3,1,0.356245,0,54,54,54,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,3,NEW,,,3,1,0.34853,0,55,55,55,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,2,0,0.933895,0,56,56,56,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,1.744845,0,57,57,57,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,,,2,0,0.699275,0,58,58,58,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,2,0,0.353935,0,59,59,59,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_C.wav,2,SIMILAR,,,2,1,0.36733,0,60,60,60,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,,,3,1,0.28442,0,61,61,61,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,2,1,0.1336,0,62,62,62,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,0.105915,0,63,63,63,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,2,0,0.469225,0,64,64,64,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,1.24115,0,65,65,65,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,3,1,2.765395,0,66,66,66,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,,,1,1,0.255555,0,67,67,67,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,,,3,1,0.53739,0,68,68,68,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.27483,0,69,69,69,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.200275,0,70,70,70,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,,,1,1,0.401835,0,71,71,71,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Crow_B.wav,3,NEW,,,3,1,0.524015,0,72,72,72,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_E.wav,2,SIMILAR,,,1,0,0.615265,0,73,73,73,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,3,0,0.59671,0,74,74,74,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,3,1,0.184275,0,75,75,75,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,2,1,0.537575,0,76,76,76,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,2,0,0.38894,0,77,77,77,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,3,1,0.828715,0,78,78,78,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,,,1,1,0.23675,0,79,79,79,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,,,3,1,3.03714,0,80,80,80,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,0.51684,0,81,81,81,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,2,0,0.277065,0,82,82,82,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,2,0,0.35042,0,83,83,83,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_E.wav,3,NEW,,,3,1,0.2954,0,84,84,84,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,,,2,0,0.010255,0,85,85,85,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,,,3,1,0.2051,0,86,86,86,1,,
