VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,3,NEW,,,3,1,0.343675,0,15,15,15,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,3,NEW,,,2,0,0.32208,0,16,16,16,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,1,1,0.292265,0,17,17,17,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_C.wav,2,SIMILAR,,,2,1,0.27622,0,18,18,18,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,3,NEW,,,3,1,0.32748,0,19,19,19,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,1,1,0.287455,0,20,20,20,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,1,OLD,,,1,1,0.422995,0,21,21,21,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Buzz.wav,1,OLD,,,1,1,0.367695,0,22,22,22,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_A.wav,2,SIMILAR,,,2,1,0.31765,0,23,23,23,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,OLD,,,1,1,0.40104,0,24,24,24,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,3,NEW,,,3,1,0.50124,0,25,25,25,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,1,OLD,,,2,0,0.56848,0,26,26,26,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,3,NEW,,,3,1,0.104,0,27,27,27,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_C.wav,2,SIMILAR,,,2,1,0.438125,0,28,28,28,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,3,NEW,,,2,0,0.50108,0,29,29,29,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,1,OLD,,,1,1,0.32857,0,30,30,30,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_C.wav,3,NEW,,,3,1,0.745585,0,31,31,31,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,1,1,0.300735,0,32,32,32,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,OLD,,,2,0,1.021315,0,33,33,33,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,2,0,0.355335,0,34,34,34,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Laugh_A.wav,2,SIMILAR,,,2,1,0.0012,0,35,35,35,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,1,OLD,,,1,1,0.268405,0,36,36,36,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,3,NEW,,,3,1,0.951115,0,37,37,37,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Pour_D.wav,2,SIMILAR,,,2,1,0.917855,0,38,38,38,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,0.34127,0,39,39,39,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,3,0,0.01557,0,40,40,40,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,3,NEW,,,3,1,0.309105,0,41,41,41,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_D.wav,2,SIMILAR,,,2,1,0.337145,0,42,42,42,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_D.wav,2,SIMILAR,,,2,1,1.24179,0,43,43,43,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Bird_D.wav,2,SIMILAR,,,2,1,0.32579,0,44,44,44,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Writing_A.wav,1,OLD,,,1,1,0.13713,0,45,45,45,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,0.83453,0,46,46,46,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,3,NEW,,,3,1,0.906315,0,47,47,47,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,3,NEW,,,3,1,1.434525,0,48,48,48,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,1,OLD,,,1,1,7.001095,0,49,49,49,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,3,NEW,,,1,0,14.257985,0,50,50,50,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Whistle_A.wav,3,NEW,,,3,1,0.41496,0,51,51,51,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,1,OLD,,,2,0,0.317665,0,52,52,52,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Laugh_D.wav,2,SIMILAR,,,1,0,0.801855,0,53,53,53,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.570165,0,54,54,54,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,,,3,1,0.01749,0,55,55,55,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,1,OLD,,,1,1,1.126,0,56,56,56,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_B.wav,3,NEW,,,3,1,0.07669,0,57,57,57,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,2,0,0.90168,0,58,58,58,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bird.wav,2,SIMILAR,,,2,1,0.35182,0,59,59,59,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_C.wav,2,SIMILAR,,,2,1,4.20344,0,60,60,60,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,3,NEW,,,3,1,0.214985,0,61,61,61,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,,,2,0,1.417685,0,62,62,62,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,2,0,0.14559,0,63,63,63,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_B.wav,2,SIMILAR,,,2,1,0.63407,0,64,64,64,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,1.134445,0,65,65,65,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,,,3,1,0.12114,0,66,66,66,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,3,0,0.351565,0,67,67,67,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,1,OLD,,,1,1,0.634495,0,68,68,68,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,,,3,1,0.05441,0,69,69,69,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.36854,0,70,70,70,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_C.wav,2,SIMILAR,,,2,1,0.270445,0,71,71,71,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.6904,0,72,72,72,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,,,1,1,0.634375,0,73,73,73,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,,,1,1,5.218215,0,74,74,74,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,2,0,0.184905,0,75,75,75,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_C.wav,2,SIMILAR,,,2,1,0.157635,0,76,76,76,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,0.35434,0,77,77,77,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,2,SIMILAR,,,1,0,0.30146,0,78,78,78,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,1,1,0.243605,0,79,79,79,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,1,0,1.38444,0,80,80,80,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,1,1,0.796365,0,81,81,81,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.31529,0,82,82,82,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.051145,0,83,83,83,1,,
,,,,,,,,,,,,,1,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.533745,0,84,84,84,1,,
,,,,,,,,,,,,,2,5e8527c70312bf11154fb3db,001,2021-02-18_02h58.33.685,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,3,1,0.06778,0,85,85,85,1,,
